mapping_id,visa_id,source_table,source_row_id,source_group_id,source_group_path,target_table,target_row_id,mapping_action,target_condition_group,target_condition_operator,source_document_id,source_document_name,source_page,source_page_basis,page_mapping_method,valid_from,valid_to,validity_mapping_method,mapping_status,blocking_reason,recommended_destination,mapping_note
ed94cd45-143d-512b-a103-2c06a89fa69b,78dca2d7-f771-553a-b788-46c9ff56d633,visa_requirement_criteria.csv,9268112d-0a61-5724-8a9a-f1559669e611,9ba1bf6d-1136-51af-9801-ec9a72182d23,root > language,visa_requirement_criteria.csv,df372fc4-97d0-4149-995f-741920b908cd,direct,G1,OR,r17_announcement_2026_df1fdde9,1. 충북 지역특화형 비자 사업 지역우수인재(F-2-R) 공고문(2026년 17차).pdf,6,converted_pdf_page,manual_verified_criteria_page_rule,2026-08-03,2026-09-18,source_row_interval,ready,,visa_requirement_criteria.csv,세 언어요건은 실제 대체조건이므로 F-2-R 로컬 OR 그룹 G1로 매핑한다.
b00d9f85-a2ae-53a4-a115-b020091015d0,78dca2d7-f771-553a-b788-46c9ff56d633,visa_requirement_criteria.csv,259908e8-626a-5fa2-b98a-55a2d2f805ea,c8ee0ba2-23cf-5d30-8125-a72e57fa041a,root > economic_activity > employment > employer,visa_requirement_criteria.csv,,manual_review,,,r17_announcement_2026_df1fdde9,1. 충북 지역특화형 비자 사업 지역우수인재(F-2-R) 공고문(2026년 17차).pdf,6,converted_pdf_page,manual_verified_criteria_page_rule,2025-03-07,2026-09-18,inherited_master_application_period,blocked,flat_schema_cannot_represent_nested_and_or,visa_requirement_criteria.csv after schema/team decision,중첩 AND/OR 원식을 평탄화하면 필수조건이 누락되므로 이관을 차단한다.
b64a1a19-e92f-5e93-843f-98d8a029241f,78dca2d7-f771-553a-b788-46c9ff56d633,visa_requirement_criteria.csv,2b036ac1-e917-5f32-af3f-a0021bfd6ea5,c8ee0ba2-23cf-5d30-8125-a72e57fa041a,root > economic_activity > employment > employer,visa_requirement_criteria.csv,,manual_review,,,r17_announcement_2026_df1fdde9,1. 충북 지역특화형 비자 사업 지역우수인재(F-2-R) 공고문(2026년 17차).pdf,6,converted_pdf_page,manual_verified_criteria_page_rule,2025-03-07,2026-09-18,inherited_master_application_period,blocked,flat_schema_cannot_represent_nested_and_or,visa_requirement_criteria.csv after schema/team decision,중첩 AND/OR 원식을 평탄화하면 필수조건이 누락되므로 이관을 차단한다.
58dd933e-647a-5f24-b2a2-afd0e2f40c7e,78dca2d7-f771-553a-b788-46c9ff56d633,visa_requirement_criteria.csv,bbd1acce-342f-5519-a552-7d6e886f162c,c8ee0ba2-23cf-5d30-8125-a72e57fa041a,root > economic_activity > employment > employer,visa_requirement_criteria.csv,,manual_review,,,r17_announcement_2026_df1fdde9,1. 충북 지역특화형 비자 사업 지역우수인재(F-2-R) 공고문(2026년 17차).pdf,6,converted_pdf_page,manual_verified_criteria_page_rule,2025-03-07,2026-09-18,inherited_master_application_period,blocked,flat_schema_cannot_represent_nested_and_or,visa_requirement_criteria.csv after schema/team decision,중첩 AND/OR 원식을 평탄화하면 필수조건이 누락되므로 이관을 차단한다.
85e614c9-1a28-5839-a7e9-d107055e8239,78dca2d7-f771-553a-b788-46c9ff56d633,visa_requirement_criteria.csv,9cbaa09e-5fce-5938-8588-8f4b46fd0346,00039d5b-eac5-5456-8e2a-34f15b545d95,root > economic_activity > employment > employer > small_business_exception,visa_requirement_criteria.csv,,manual_review,,,r17_announcement_2026_df1fdde9,1. 충북 지역특화형 비자 사업 지역우수인재(F-2-R) 공고문(2026년 17차).pdf,6,converted_pdf_page,manual_verified_criteria_page_rule,2026-05-18,2027-12-31,source_row_interval,blocked,flat_schema_cannot_represent_nested_and_or,visa_requirement_criteria.csv after schema/team decision,중첩 AND/OR 원식을 평탄화하면 필수조건이 누락되므로 이관을 차단한다.
f507f197-25c7-55f4-8e36-fb23536a6cdc,78dca2d7-f771-553a-b788-46c9ff56d633,visa_requirement_criteria.csv,93b6d669-8af8-5b21-a4f3-11e85ec753d1,00039d5b-eac5-5456-8e2a-34f15b545d95,root > economic_activity > employment > employer > small_business_exception,visa_requirement_criteria.csv,,manual_review,,,r17_announcement_2026_df1fdde9,1. 충북 지역특화형 비자 사업 지역우수인재(F-2-R) 공고문(2026년 17차).pdf,6,converted_pdf_page,manual_verified_criteria_page_rule,2026-05-18,2027-12-31,source_row_interval,blocked,flat_schema_cannot_represent_nested_and_or,visa_requirement_criteria.csv after schema/team decision,중첩 AND/OR 원식을 평탄화하면 필수조건이 누락되므로 이관을 차단한다.
3409c000-dac5-52d3-b3cb-b0d1416dbed7,78dca2d7-f771-553a-b788-46c9ff56d633,visa_requirement_criteria.csv,51a44c99-a331-5b4f-b329-cd7e1726385b,00039d5b-eac5-5456-8e2a-34f15b545d95,root > economic_activity > employment > employer > small_business_exception,visa_requirement_criteria.csv,,manual_review,,,r17_announcement_2026_df1fdde9,1. 충북 지역특화형 비자 사업 지역우수인재(F-2-R) 공고문(2026년 17차).pdf,7,converted_pdf_page,manual_verified_criteria_page_rule,2026-05-18,2027-12-31,source_row_interval,blocked,flat_schema_cannot_represent_nested_and_or,visa_requirement_criteria.csv after schema/team decision,중첩 AND/OR 원식을 평탄화하면 필수조건이 누락되므로 이관을 차단한다.
7b556a9d-69e2-5e06-ab7d-ada649820022,78dca2d7-f771-553a-b788-46c9ff56d633,visa_requirement_criteria.csv,f893ea3a-5ff5-591c-93e2-138a883c7115,00039d5b-eac5-5456-8e2a-34f15b545d95,root > economic_activity > employment > employer > small_business_exception,visa_requirement_criteria.csv,,manual_review,,,r17_announcement_2026_df1fdde9,1. 충북 지역특화형 비자 사업 지역우수인재(F-2-R) 공고문(2026년 17차).pdf,7,converted_pdf_page,manual_verified_criteria_page_rule,2026-05-18,2027-12-31,source_row_interval,blocked,flat_schema_cannot_represent_nested_and_or,visa_requirement_criteria.csv after schema/team decision,중첩 AND/OR 원식을 평탄화하면 필수조건이 누락되므로 이관을 차단한다.
94649456-836e-5292-8104-ba50ea7d4008,78dca2d7-f771-553a-b788-46c9ff56d633,visa_requirement_criteria.csv,0a5e5e7d-9c69-5973-8647-ad67314f17fe,00039d5b-eac5-5456-8e2a-34f15b545d95,root > economic_activity > employment > employer > small_business_exception,visa_requirement_criteria.csv,,manual_review,,,r17_announcement_2026_df1fdde9,1. 충북 지역특화형 비자 사업 지역우수인재(F-2-R) 공고문(2026년 17차).pdf,7,converted_pdf_page,manual_verified_criteria_page_rule,2026-05-18,2027-12-31,source_row_interval,blocked,flat_schema_cannot_represent_nested_and_or,visa_requirement_criteria.csv after schema/team decision,중첩 AND/OR 원식을 평탄화하면 필수조건이 누락되므로 이관을 차단한다.
0eaac540-e1be-5cc8-a1c2-399935c5c97d,78dca2d7-f771-553a-b788-46c9ff56d633,visa_requirement_criteria.csv,a9fc3655-b2a8-5814-b26a-91a30b812b47,c8ee0ba2-23cf-5d30-8125-a72e57fa041a,root > economic_activity > employment > employer,visa_requirement_criteria.csv,,manual_review,,,r17_announcement_2026_df1fdde9,1. 충북 지역특화형 비자 사업 지역우수인재(F-2-R) 공고문(2026년 17차).pdf,7,converted_pdf_page,manual_verified_criteria_page_rule,2025-03-07,2026-09-18,inherited_master_application_period,blocked,flat_schema_cannot_represent_nested_and_or,visa_requirement_criteria.csv after schema/team decision,중첩 AND/OR 원식을 평탄화하면 필수조건이 누락되므로 이관을 차단한다.
e5e264f6-0446-5ce8-af3e-e1b415f7f0eb,78dca2d7-f771-553a-b788-46c9ff56d633,visa_requirement_criteria.csv,45252100-3814-5941-bc5f-c3be9604a844,c8ee0ba2-23cf-5d30-8125-a72e57fa041a,root > economic_activity > employment > employer,visa_requirement_criteria.csv,,manual_review,,,r17_announcement_2026_df1fdde9,1. 충북 지역특화형 비자 사업 지역우수인재(F-2-R) 공고문(2026년 17차).pdf,7,converted_pdf_page,manual_verified_criteria_page_rule,2025-03-07,2026-09-18,inherited_master_application_period,blocked,flat_schema_cannot_represent_nested_and_or,visa_requirement_criteria.csv after schema/team decision,중첩 AND/OR 원식을 평탄화하면 필수조건이 누락되므로 이관을 차단한다.
f4f0cd0b-a95e-55e3-8c5d-98ea15ace096,78dca2d7-f771-553a-b788-46c9ff56d633,visa_requirement_criteria.csv,ae9d26ab-ca5f-51e8-826a-029fb0ec597c,c8ee0ba2-23cf-5d30-8125-a72e57fa041a,root > economic_activity > employment > employer,visa_requirement_criteria.csv,,manual_review,,,r17_announcement_2026_df1fdde9,1. 충북 지역특화형 비자 사업 지역우수인재(F-2-R) 공고문(2026년 17차).pdf,7,converted_pdf_page,manual_verified_criteria_page_rule,2025-03-07,2026-09-18,inherited_master_application_period,blocked,flat_schema_cannot_represent_nested_and_or,visa_requirement_criteria.csv after schema/team decision,중첩 AND/OR 원식을 평탄화하면 필수조건이 누락되므로 이관을 차단한다.
6482d68e-d3d4-5932-9713-4b909bec3df9,78dca2d7-f771-553a-b788-46c9ff56d633,visa_requirement_criteria.csv,1d45b72f-593c-550b-983f-5d204973ca4d,c8ee0ba2-23cf-5d30-8125-a72e57fa041a,root > economic_activity > employment > employer,visa_requirement_criteria.csv,,manual_review,,,r17_announcement_2026_df1fdde9,1. 충북 지역특화형 비자 사업 지역우수인재(F-2-R) 공고문(2026년 17차).pdf,7,converted_pdf_page,manual_verified_criteria_page_rule,2025-03-07,2026-09-18,inherited_master_application_period,blocked,flat_schema_cannot_represent_nested_and_or,visa_requirement_criteria.csv after schema/team decision,중첩 AND/OR 원식을 평탄화하면 필수조건이 누락되므로 이관을 차단한다.
02eac53b-cb46-58b6-9537-75fa9566e4bc,78dca2d7-f771-553a-b788-46c9ff56d633,visa_requirement_criteria.csv,d18fd931-24b4-5856-8370-2e7b8d5053bd,c8ee0ba2-23cf-5d30-8125-a72e57fa041a,root > economic_activity > employment > employer,visa_requirement_criteria.csv,,manual_review,,,r17_announcement_2026_df1fdde9,1. 충북 지역특화형 비자 사업 지역우수인재(F-2-R) 공고문(2026년 17차).pdf,8,converted_pdf_page,manual_verified_criteria_page_rule,2025-03-07,2026-09-18,inherited_master_application_period,blocked,flat_schema_cannot_represent_nested_and_or,visa_requirement_criteria.csv after schema/team decision,중첩 AND/OR 원식을 평탄화하면 필수조건이 누락되므로 이관을 차단한다.
0829e314-4fd7-57b3-ba92-0cf4bbfbbee8,78dca2d7-f771-553a-b788-46c9ff56d633,visa_requirement_criteria.csv,00db7e87-d02b-57fc-9420-38824cb45e4b,c8ee0ba2-23cf-5d30-8125-a72e57fa041a,root > economic_activity > employment > employer,visa_requirement_criteria.csv,,manual_review,,,r17_announcement_2026_df1fdde9,1. 충북 지역특화형 비자 사업 지역우수인재(F-2-R) 공고문(2026년 17차).pdf,8,converted_pdf_page,manual_verified_criteria_page_rule,2025-03-07,2026-09-18,inherited_master_application_period,blocked,flat_schema_cannot_represent_nested_and_or,visa_requirement_criteria.csv after schema/team decision,중첩 AND/OR 원식을 평탄화하면 필수조건이 누락되므로 이관을 차단한다.
df7ca912-f745-5a15-864c-3c6cbb77655c,78dca2d7-f771-553a-b788-46c9ff56d633,visa_requirement_criteria.csv,e8f53963-0551-5b8c-8b9d-490448f24cbd,c8ee0ba2-23cf-5d30-8125-a72e57fa041a,root > economic_activity > employment > employer,visa_requirement_criteria.csv,,manual_review,,,r17_announcement_2026_df1fdde9,1. 충북 지역특화형 비자 사업 지역우수인재(F-2-R) 공고문(2026년 17차).pdf,8,converted_pdf_page,manual_verified_criteria_page_rule,2025-03-07,2026-09-18,inherited_master_application_period,blocked,flat_schema_cannot_represent_nested_and_or,visa_requirement_criteria.csv after schema/team decision,중첩 AND/OR 원식을 평탄화하면 필수조건이 누락되므로 이관을 차단한다.
6dd44376-10e1-50dd-8d3a-f587d8e78f4c,78dca2d7-f771-553a-b788-46c9ff56d633,visa_requirement_criteria.csv,f23001d5-fff9-5bb8-8160-99a5f38091d7,e2a2a9e8-b1a4-56dc-aa49-0282832056f7,root > economic_activity > employment > restricted_industries,visa_requirement_criteria.csv,,manual_review,,,r17_attachment_2026_07f157ee,2. 충북 지역특화형 비자 사업 지역우수인재(F-2-R) 공고 붙임자료(2026년 17차).pdf,4,converted_pdf_page,manual_verified_criteria_page_rule,2025-03-07,2026-09-18,inherited_master_application_period,blocked,flat_schema_cannot_represent_nested_and_or,visa_requirement_criteria.csv after schema/team decision,중첩 AND/OR 원식을 평탄화하면 필수조건이 누락되므로 이관을 차단한다.
1ee1a486-3161-54c8-a34e-fe5c177ef246,78dca2d7-f771-553a-b788-46c9ff56d633,visa_requirement_criteria.csv,8ff73163-a45a-5f8f-9745-531c76928505,e2a2a9e8-b1a4-56dc-aa49-0282832056f7,root > economic_activity > employment > restricted_industries,visa_requirement_criteria.csv,,manual_review,,,r17_attachment_2026_07f157ee,2. 충북 지역특화형 비자 사업 지역우수인재(F-2-R) 공고 붙임자료(2026년 17차).pdf,4,converted_pdf_page,manual_verified_criteria_page_rule,2025-03-07,2026-09-18,inherited_master_application_period,blocked,flat_schema_cannot_represent_nested_and_or,visa_requirement_criteria.csv after schema/team decision,중첩 AND/OR 원식을 평탄화하면 필수조건이 누락되므로 이관을 차단한다.
6e70e434-400a-5371-910f-a5a0261f0605,78dca2d7-f771-553a-b788-46c9ff56d633,visa_requirement_criteria.csv,17cd394d-de37-5f4e-b1f4-d10e1f29a87b,e2a2a9e8-b1a4-56dc-aa49-0282832056f7,root > economic_activity > employment > restricted_industries,visa_requirement_criteria.csv,,manual_review,,,r17_attachment_2026_07f157ee,2. 충북 지역특화형 비자 사업 지역우수인재(F-2-R) 공고 붙임자료(2026년 17차).pdf,4,converted_pdf_page,manual_verified_criteria_page_rule,2025-03-07,2026-09-18,inherited_master_application_period,blocked,flat_schema_cannot_represent_nested_and_or,visa_requirement_criteria.csv after schema/team decision,중첩 AND/OR 원식을 평탄화하면 필수조건이 누락되므로 이관을 차단한다.
c234e33a-4290-5575-ad61-3142c1eaba2e,78dca2d7-f771-553a-b788-46c9ff56d633,visa_requirement_criteria.csv,54fed149-27cb-54dc-95f8-fbcea5ce4cb2,e2a2a9e8-b1a4-56dc-aa49-0282832056f7,root > economic_activity > employment > restricted_industries,visa_requirement_criteria.csv,,manual_review,,,r17_attachment_2026_07f157ee,2. 충북 지역특화형 비자 사업 지역우수인재(F-2-R) 공고 붙임자료(2026년 17차).pdf,4,converted_pdf_page,manual_verified_criteria_page_rule,2025-03-07,2026-09-18,inherited_master_application_period,blocked,flat_schema_cannot_represent_nested_and_or,visa_requirement_criteria.csv after schema/team decision,중첩 AND/OR 원식을 평탄화하면 필수조건이 누락되므로 이관을 차단한다.
e63ecf05-ae27-560c-be6a-0b36b133f6dc,78dca2d7-f771-553a-b788-46c9ff56d633,visa_requirement_criteria.csv,9e93f60d-80b8-5432-80eb-4645836219c1,17228741-5362-528a-b6de-73371309e000,root > excluded_applicants,visa_requirement_criteria.csv,5512185b-df39-49ff-9574-1f04856c0af7,direct,,,r17_attachment_2026_07f157ee,2. 충북 지역특화형 비자 사업 지역우수인재(F-2-R) 공고 붙임자료(2026년 17차).pdf,8,converted_pdf_page,manual_verified_criteria_page_rule,2025-03-07,2026-09-18,inherited_master_application_period,ready,,visa_requirement_criteria.csv,그룹 없는 행으로 두어 다른 자격요건과 AND로 결합한다.
b615f327-20d0-5173-b100-1e6e713fa4e3,78dca2d7-f771-553a-b788-46c9ff56d633,visa_requirement_criteria.csv,41d1fe16-7ca3-5cf6-accb-6d69ee524f8b,d4902204-0a49-57fb-a1e5-35722ade0b97,recommendation,,,not_applicable,,,r17_attachment_2026_07f157ee,2. 충북 지역특화형 비자 사업 지역우수인재(F-2-R) 공고 붙임자료(2026년 17차).pdf,16,converted_pdf_page,manual_verified_criteria_page_rule,2025-03-07,2026-09-18,inherited_master_application_period,not_applicable,outside_initial_eligibility,visa_process_stages.csv (relative schedule review required),승인 이후 의무·동반가족·상대 일정은 공통 자격 criteria에 넣지 않는다.
d1836b3e-86d7-5fd9-b296-7d44704e6800,78dca2d7-f771-553a-b788-46c9ff56d633,visa_requirement_criteria.csv,8613330e-0620-5b01-b406-252525e6fb55,126daa99-c5ff-5ced-8ac1-4cc198a9f33d,post_approval,,,not_applicable,,,r17_attachment_2026_07f157ee,2. 충북 지역특화형 비자 사업 지역우수인재(F-2-R) 공고 붙임자료(2026년 17차).pdf,2,converted_pdf_page,manual_verified_criteria_page_rule,2025-03-07,2026-09-18,inherited_master_application_period,not_applicable,outside_initial_eligibility,admin_guide_corpus (future shared corpus),승인 이후 의무·동반가족·상대 일정은 공통 자격 criteria에 넣지 않는다.
c28e9ffd-d74c-5819-82fb-25fceb507f52,78dca2d7-f771-553a-b788-46c9ff56d633,visa_requirement_criteria.csv,81ea7938-e0b5-5650-a5d4-00860245b895,126daa99-c5ff-5ced-8ac1-4cc198a9f33d,post_approval,,,not_applicable,,,r17_attachment_2026_07f157ee,2. 충북 지역특화형 비자 사업 지역우수인재(F-2-R) 공고 붙임자료(2026년 17차).pdf,2,converted_pdf_page,manual_verified_criteria_page_rule,2025-03-07,2026-09-18,inherited_master_application_period,not_applicable,outside_initial_eligibility,admin_guide_corpus (future shared corpus),승인 이후 의무·동반가족·상대 일정은 공통 자격 criteria에 넣지 않는다.
f91f8572-3496-503c-a5fc-9c0dd832276a,78dca2d7-f771-553a-b788-46c9ff56d633,visa_requirement_criteria.csv,9895900e-0abc-579b-92d3-bd8dd1424f47,126daa99-c5ff-5ced-8ac1-4cc198a9f33d,post_approval,,,not_applicable,,,r17_attachment_2026_07f157ee,2. 충북 지역특화형 비자 사업 지역우수인재(F-2-R) 공고 붙임자료(2026년 17차).pdf,2,converted_pdf_page,manual_verified_criteria_page_rule,2025-03-07,2026-09-18,inherited_master_application_period,not_applicable,outside_initial_eligibility,admin_guide_corpus (future shared corpus),승인 이후 의무·동반가족·상대 일정은 공통 자격 criteria에 넣지 않는다.
5232a720-a331-5e72-b3a0-16cc2b871db0,78dca2d7-f771-553a-b788-46c9ff56d633,visa_requirement_criteria.csv,aaf46524-1968-5847-a71f-98290bdf04e2,126daa99-c5ff-5ced-8ac1-4cc198a9f33d,post_approval,,,not_applicable,,,r17_announcement_2026_df1fdde9,1. 충북 지역특화형 비자 사업 지역우수인재(F-2-R) 공고문(2026년 17차).pdf,8,converted_pdf_page,manual_verified_criteria_page_rule,2025-03-07,2026-09-18,inherited_master_application_period,not_applicable,outside_initial_eligibility,admin_guide_corpus (future shared corpus),승인 이후 의무·동반가족·상대 일정은 공통 자격 criteria에 넣지 않는다.
5259e4c9-a9e3-57fe-8a4d-9ff657bc195e,78dca2d7-f771-553a-b788-46c9ff56d633,visa_requirement_criteria.csv,d6817b68-b0d4-5232-a661-2d686baefa10,126daa99-c5ff-5ced-8ac1-4cc198a9f33d,post_approval,,,not_applicable,,,r17_announcement_2026_df1fdde9,1. 충북 지역특화형 비자 사업 지역우수인재(F-2-R) 공고문(2026년 17차).pdf,8,converted_pdf_page,manual_verified_criteria_page_rule,2025-03-07,2026-09-18,inherited_master_application_period,not_applicable,outside_initial_eligibility,admin_guide_corpus (future shared corpus),승인 이후 의무·동반가족·상대 일정은 공통 자격 criteria에 넣지 않는다.
bee395a2-2a61-5d3c-a029-e165cc9e8caa,78dca2d7-f771-553a-b788-46c9ff56d633,visa_requirement_criteria.csv,41d6b502-4417-5462-b2c1-ea733421a9e4,126daa99-c5ff-5ced-8ac1-4cc198a9f33d,post_approval,,,not_applicable,,,r17_announcement_2026_df1fdde9,1. 충북 지역특화형 비자 사업 지역우수인재(F-2-R) 공고문(2026년 17차).pdf,8,converted_pdf_page,manual_verified_criteria_page_rule,2025-03-07,2026-09-18,inherited_master_application_period,not_applicable,outside_initial_eligibility,admin_guide_corpus (future shared corpus),승인 이후 의무·동반가족·상대 일정은 공통 자격 criteria에 넣지 않는다.
2b818ffb-ceff-5a52-a1cf-24c4c82cf4b5,78dca2d7-f771-553a-b788-46c9ff56d633,visa_requirement_criteria.csv,779105e0-cae5-5ed4-a37b-20426f200bc4,2303a152-e2a2-50c5-b3b6-5f12ab63bf2a,dependent_family,,,not_applicable,,,r17_attachment_2026_07f157ee,2. 충북 지역특화형 비자 사업 지역우수인재(F-2-R) 공고 붙임자료(2026년 17차).pdf,3,converted_pdf_page,manual_verified_criteria_page_rule,2025-03-07,2026-09-18,inherited_master_application_period,not_applicable,outside_initial_eligibility,admin_guide_corpus (future shared corpus),승인 이후 의무·동반가족·상대 일정은 공통 자격 criteria에 넣지 않는다.
7097545a-16af-5254-879f-5dec0e647b12,78dca2d7-f771-553a-b788-46c9ff56d633,visa_requirement_criteria.csv,12e0ebd6-2a4d-5150-b4f7-da6acc2ff05f,2303a152-e2a2-50c5-b3b6-5f12ab63bf2a,dependent_family,,,not_applicable,,,r17_attachment_2026_07f157ee,2. 충북 지역특화형 비자 사업 지역우수인재(F-2-R) 공고 붙임자료(2026년 17차).pdf,3,converted_pdf_page,manual_verified_criteria_page_rule,2025-03-07,2026-09-18,inherited_master_application_period,not_applicable,outside_initial_eligibility,admin_guide_corpus (future shared corpus),승인 이후 의무·동반가족·상대 일정은 공통 자격 criteria에 넣지 않는다.
86871035-ad29-5678-909c-c62ebb6a6bf4,78dca2d7-f771-553a-b788-46c9ff56d633,visa_requirement_criteria.csv,512765ec-2510-51c0-846b-f5e667bbcbeb,2303a152-e2a2-50c5-b3b6-5f12ab63bf2a,dependent_family,,,not_applicable,,,r17_attachment_2026_07f157ee,2. 충북 지역특화형 비자 사업 지역우수인재(F-2-R) 공고 붙임자료(2026년 17차).pdf,3,converted_pdf_page,manual_verified_criteria_page_rule,2025-03-07,2026-09-18,inherited_master_application_period,not_applicable,outside_initial_eligibility,admin_guide_corpus (future shared corpus),승인 이후 의무·동반가족·상대 일정은 공통 자격 criteria에 넣지 않는다.
b8160e47-83b4-5896-b597-391d48f45d29,78dca2d7-f771-553a-b788-46c9ff56d633,visa_requirement_criteria.csv,a06153f0-63f3-5802-b45d-fb12c2ade02e,2303a152-e2a2-50c5-b3b6-5f12ab63bf2a,dependent_family,,,not_applicable,,,r17_attachment_2026_07f157ee,2. 충북 지역특화형 비자 사업 지역우수인재(F-2-R) 공고 붙임자료(2026년 17차).pdf,3,converted_pdf_page,manual_verified_criteria_page_rule,2025-03-07,2026-09-18,inherited_master_application_period,not_applicable,outside_initial_eligibility,admin_guide_corpus (future shared corpus),승인 이후 의무·동반가족·상대 일정은 공통 자격 criteria에 넣지 않는다.
