fact_id,visa_code,announcement_round,fact_domain,fact_key,fact_name_kr,value_text,value_number,unit,source_document_id,source_section,source_block_index,source_table_index,source_text,extraction_status,confidence
9495f861-d4e8-5a03-84d3-c52d36ce9c01,F-2-R,16,attachment_form,form:지역특화형비자사업추천서발급신청서,붙임 서식: 지역특화형 비자사업 추천서 발급 신청서,present,,,r16_attachment_2026_07f157ee,0,6,,5. 지역특화형 비자사업 추천서 발급 신청서 1부.,auto_extracted,0.98
c91dc6a5-0cdf-5702-8c6f-4dce9bd00c59,F-2-R,16,attachment_form,form:거주/숙소제공확인서,붙임 서식: 거주/숙소제공 확인서,present,,,r16_attachment_2026_07f157ee,0,7,,6. 거주/숙소제공 확인서 1부.,auto_extracted,0.98
60845d1a-43f4-531f-a8cd-67e4b11005ef,F-2-R,16,attachment_form,form:확약서,붙임 서식: 확 약 서,present,,,r16_attachment_2026_07f157ee,0,8,,7. 확 약 서 1부.,auto_extracted,0.98
f0cf0309-49fc-55e7-a950-fb4a9a6b4210,F-2-R,16,attachment_form,form:위임장,붙임 서식: 위 임 장,present,,,r16_attachment_2026_07f157ee,0,9,,8. 위 임 장 1부.,auto_extracted,0.98
958c4e10-4c46-5bc7-bda8-3dced1c69b0f,F-2-R,16,attachment_form,form:지역우수인재추천서,붙임 서식: 지역우수인재 추천서,present,,,r16_attachment_2026_07f157ee,0,10,,9. 지역우수인재 추천서 1부.,auto_extracted,0.98
f7d04901-38f8-5612-8d68-9ad048a2ff78,F-2-R,16,attachment_form,form:수령증,붙임 서식: 수 령 증,present,,,r16_attachment_2026_07f157ee,0,11,,10. 수 령 증 1부.,auto_extracted,0.98
1fab9f03-f54c-54b4-8e31-b66f6618628f,F-2-R,16,attachment_form,form:외국인근로자표준근로계약서(예시),붙임 서식: 외국인근로자 표준근로계약서(예시),present,,,r16_attachment_2026_07f157ee,0,12,,11. 외국인근로자 표준근로계약서(예시) 1부.,auto_extracted,0.98
b370e85a-d745-5434-8560-36405d86b5b7,F-2-R,16,attachment_form,form:관할출입국·외국인사무소비자신청제출서류,붙임 서식: 관할 출입국･외국인사무소 비자 신청 제출서류,present,,,r16_attachment_2026_07f157ee,0,13,,12. 관할 출입국･외국인사무소 비자 신청 제출서류 1부.,auto_extracted,0.98
aac9ead3-fcb8-5388-ae68-4d776e10f329,F-2-R,16,attachment_form,form:지역특화형우수인재허가조건변경신청서,붙임 서식: 지역특화형 우수인재 허가조건 변경 신청서,present,,,r16_attachment_2026_07f157ee,0,14,,13. 지역특화형 우수인재 허가조건 변경 신청서 1부.,auto_extracted,0.98
bc12f4a6-c0dc-5b9d-a442-66c82952613d,F-2-R,16,attachment_form,form:중소기업확인서,붙임 서식: 중소기업 확인서,present,,,r16_attachment_2026_07f157ee,0,15,,14. 중소기업 확인서 - 지역활력 소상공인 고용특례 해당할 경우 1부.,auto_extracted,0.98
1986cb59-339a-5cc3-97fe-839e2dc7c0c3,F-2-R,16,attachment_form,form:영농조합법인설립신고확인증,붙임 서식: 영농조합법인 설립신고확인증,present,,,r16_attachment_2026_07f157ee,0,16,,15. 영농조합법인 설립신고확인증 - 지역활력 소상공인 고용특례 해당할 경우 1부.,auto_extracted,0.98
c9eda21b-743e-548a-8d0a-9bb0b3d45b60,F-2-R,16,attachment_form,form:농업회사법인설립신고확인증,붙임 서식: 농업회사법인 설립신고확인증,present,,,r16_attachment_2026_07f157ee,0,17,,16. 농업회사법인 설립신고확인증 - 지역활력 소상공인 고용특례 해당할 경우 1부.,auto_extracted,0.98
1048abfb-a032-537b-8030-038dbd24e510,F-2-R,16,attachment_content,attachment:permission_notice_language,허가조건 안내 언어,ko_en,,,r16_attachment_2026_07f157ee,0,21,1,"| 【 허가조건 】 / Conditions of Permission | | 1. 공통 Common Requirements / ❍ 자격요건(거주지 요건, 취·창업 요건, 소득요건 등)을 계속 유지할 것 / The applicant must continuously satisfy all eligibility requirement, including residence, employment/start-up, and income requirements. / 2.",auto_extracted,0.98
9f896320-82ae-5da5-b93a-d40e46f1f48e,F-2-R,15,application,application:start,전체 사업 접수 시작일,2025-03-07,,date,r15_announcement_2026_ac5296f0,0,12,,❍ 접수기간 : ’25. 3. 7.(금) ~ ’26. 9. 18.(금)까지(상시접수),auto_extracted,0.98
28dd9f93-5ea2-5c9f-b4ae-f26d3b2ff44e,F-2-R,15,application,application:end,전체 사업 접수 종료일,2026-09-18,,date,r15_announcement_2026_ac5296f0,0,12,,❍ 접수기간 : ’25. 3. 7.(금) ~ ’26. 9. 18.(금)까지(상시접수),auto_extracted,0.98
61093334-241b-529b-a4fe-59deebbcbaa1,F-2-R,15,application,application:total_quota,총 모집인원,,311.0,person,r15_announcement_2026_ac5296f0,0,12,,❍ 접수기간 : ’25. 3. 7.(금) ~ ’26. 9. 18.(금)까지(상시접수),auto_extracted,0.98
b1153f7b-d653-5e9d-9ee0-6166e0d24d5e,F-2-R,15,regional_quota,quota:괴산군:allocated,괴산군 배정 인원,,30.0,person,r15_announcement_2026_ac5296f0,0,,5,괴산 | 30 | 15 | 15,auto_extracted,0.98
1f827b2d-9a71-50b4-a468-a8e8ed17a6b3,F-2-R,15,regional_quota,quota:괴산군:recommended,괴산군 기추천 인원,,15.0,person,r15_announcement_2026_ac5296f0,0,,5,괴산 | 30 | 15 | 15,auto_extracted,0.98
607a9284-cba2-5dcd-9f02-a2a45997481d,F-2-R,15,regional_quota,quota:괴산군:remaining,괴산군 잔여 인원,,15.0,person,r15_announcement_2026_ac5296f0,0,,5,괴산 | 30 | 15 | 15,auto_extracted,0.98
d4e5af62-cd9e-5e50-b00b-48ef79c1bc6d,F-2-R,15,regional_quota,quota:단양군:allocated,단양군 배정 인원,,44.0,person,r15_announcement_2026_ac5296f0,0,,5,단양 | 44 | 33 | 11,auto_extracted,0.98
e93e6b87-6e68-5f89-99cb-1434e7593479,F-2-R,15,regional_quota,quota:단양군:recommended,단양군 기추천 인원,,33.0,person,r15_announcement_2026_ac5296f0,0,,5,단양 | 44 | 33 | 11,auto_extracted,0.98
433274da-7ac8-5f57-a5cb-4c61400afabb,F-2-R,15,regional_quota,quota:단양군:remaining,단양군 잔여 인원,,11.0,person,r15_announcement_2026_ac5296f0,0,,5,단양 | 44 | 33 | 11,auto_extracted,0.98
fd70b2af-ef35-57ac-85d3-bb4fa9a22d4a,F-2-R,15,regional_quota,quota:보은군:allocated,보은군 배정 인원,,70.0,person,r15_announcement_2026_ac5296f0,0,,5,보은 | 70 | 37 | 33,auto_extracted,0.98
be5a3492-52e0-585a-8056-c8e1744e726e,F-2-R,15,regional_quota,quota:보은군:recommended,보은군 기추천 인원,,37.0,person,r15_announcement_2026_ac5296f0,0,,5,보은 | 70 | 37 | 33,auto_extracted,0.98
fe058072-a7d6-5c3e-8c35-3b815c5fb63f,F-2-R,15,regional_quota,quota:보은군:remaining,보은군 잔여 인원,,33.0,person,r15_announcement_2026_ac5296f0,0,,5,보은 | 70 | 37 | 33,auto_extracted,0.98
dc6e889c-f8ac-52d3-9dc3-161c973da9db,F-2-R,15,regional_quota,quota:영동군:allocated,영동군 배정 인원,,33.0,person,r15_announcement_2026_ac5296f0,0,,5,영동 | 33 | 9 | 24,auto_extracted,0.98
af475545-4a21-5152-a87f-ccc7e2b5fb74,F-2-R,15,regional_quota,quota:영동군:recommended,영동군 기추천 인원,,9.0,person,r15_announcement_2026_ac5296f0,0,,5,영동 | 33 | 9 | 24,auto_extracted,0.98
e03add4f-443b-572b-8916-7dee82dab2db,F-2-R,15,regional_quota,quota:영동군:remaining,영동군 잔여 인원,,24.0,person,r15_announcement_2026_ac5296f0,0,,5,영동 | 33 | 9 | 24,auto_extracted,0.98
76ea70ba-c9de-53a7-a829-fe7ba0eba847,F-2-R,15,regional_quota,quota:옥천군:allocated,옥천군 배정 인원,,50.0,person,r15_announcement_2026_ac5296f0,0,,5,옥천 | 50 | 16 | 34,auto_extracted,0.98
19000377-983f-512f-805c-ca834abc94a4,F-2-R,15,regional_quota,quota:옥천군:recommended,옥천군 기추천 인원,,16.0,person,r15_announcement_2026_ac5296f0,0,,5,옥천 | 50 | 16 | 34,auto_extracted,0.98
422781bb-de33-5e1c-a227-26e51d0f4819,F-2-R,15,regional_quota,quota:옥천군:remaining,옥천군 잔여 인원,,34.0,person,r15_announcement_2026_ac5296f0,0,,5,옥천 | 50 | 16 | 34,auto_extracted,0.98
0f6cb0af-115d-5dc4-94f2-406e0de580a2,F-2-R,15,regional_quota,quota:제천시:allocated,제천시 배정 인원,,84.0,person,r15_announcement_2026_ac5296f0,0,,5,제천 | 84 | 48 | 36,auto_extracted,0.98
d4718899-b8ae-5768-9d7a-c6f736d518d0,F-2-R,15,regional_quota,quota:제천시:recommended,제천시 기추천 인원,,48.0,person,r15_announcement_2026_ac5296f0,0,,5,제천 | 84 | 48 | 36,auto_extracted,0.98
965854d3-f75a-5ed1-9359-8bbbb6496eec,F-2-R,15,regional_quota,quota:제천시:remaining,제천시 잔여 인원,,36.0,person,r15_announcement_2026_ac5296f0,0,,5,제천 | 84 | 48 | 36,auto_extracted,0.98
35c6ffdd-057e-55a7-98da-75ab4256a491,F-2-R,15,requirement,requirement:income,연간 소득 기준,,30539916.0,KRW/year,r15_announcement_2026_ac5296f0,0,40,7,"국관리법 제36조(체류지 변경의 신고) 위반 / ※ 특례 조건 위반 시 체류자격 취소 가능 / ❍ (기간) 허가일로부터 최초 2년은 추천지역에 실거주 / ※ 2년 경과 시 동일 광역지자체 내 다른 인구감소지역으로 이전 가능 / 다. 취업/창업 (두 요건 중 하나만 구비 하면 족함) / 1) 취업 /  (지역) 근무처가 추천지역 내 소재 /  (급여) 근로계약서상 급여 ‘26년도 충청북도 생활임금(연 30,539,916원) 이상 / - 신청일 이후 3개월 이내 근로 시작, 계약기간 1년 이상 유효할 것 / - 고용주와 사용자가 동일하여야 하며 취업알선 업체, 인력파견 업체 등에 소속되어 일당제 또는 파견제 형식의 취업 불가 / - 자격 변경 후 1년 이내 근무처 변경 제한(단, 사업장 휴·폐업, 임금 체불 등*으로 동일 근무처에서 근무가 곤란한 경우에는 “허가조건 변경(근무처 변경)” 심사를 받아 변경이 가",auto_extracted,0.98
80dfa457-ba71-578d-b0ae-e8a8451eb271,F-2-R,15,requirement,requirement:kiip,사회통합프로그램 이수 단계,,4.0,level,r15_announcement_2026_ac5296f0,0,40,7,"우 / ⑤ 최근 3년 이내에 3회 이상 범칙금 처분을 받은 경우 / ⑥ 「출입국관리법」 제11조 제1항에서 정한 입국금지 대상자 /  (준법 시민교육) 지역특화형 우수인재 자격변경 및 연장 허가 예정자 중 국내법 위반 사실이 확인된 자(위 품행 단정 요건 결격사유 해당자 제외) / ※ 준법 시민교육 관련 세부사항 및 신청절차【붙임7】참조 / 마. 기본소양 (하나만 구비 하면 족함) /  사회통합프로그램 4단계 이상 이수(사전평가에서 5단계 이상 배정 포함) /  한국어능력시험(TOPIK) 4급 이상 취득 / 바. 고용주 요건 / ❍ (세금체납 관련) 고용업체에 세금(국세, 지방세) 체납 사실이 없을 것 / ❍ (고용가능인원) 내국인 고용인원 규모에 따라 차등적용 / * 최저임금을 충족하는 3개월 이상 고용보험에 가입된 인원 / - (허용인원 산정 기준) 허용계산 값의 소수점 이하는 올림하며,",auto_extracted,0.98
32e1fd25-86cb-5ff1-b320-870d97cf2b53,F-2-R,15,requirement,requirement:preassessment,사회통합프로그램 사전평가 배정 단계,,5.0,level,r15_announcement_2026_ac5296f0,0,40,7,"이상 범칙금 처분을 받은 경우 / ⑥ 「출입국관리법」 제11조 제1항에서 정한 입국금지 대상자 /  (준법 시민교육) 지역특화형 우수인재 자격변경 및 연장 허가 예정자 중 국내법 위반 사실이 확인된 자(위 품행 단정 요건 결격사유 해당자 제외) / ※ 준법 시민교육 관련 세부사항 및 신청절차【붙임7】참조 / 마. 기본소양 (하나만 구비 하면 족함) /  사회통합프로그램 4단계 이상 이수(사전평가에서 5단계 이상 배정 포함) /  한국어능력시험(TOPIK) 4급 이상 취득 / 바. 고용주 요건 / ❍ (세금체납 관련) 고용업체에 세금(국세, 지방세) 체납 사실이 없을 것 / ❍ (고용가능인원) 내국인 고용인원 규모에 따라 차등적용 / * 최저임금을 충족하는 3개월 이상 고용보험에 가입된 인원 / - (허용인원 산정 기준) 허용계산 값의 소수점 이하는 올림하며, 지역특화 우수인재(F-2-R)",auto_extracted,0.98
15376c44-2e67-5755-ad5c-578fdc059ee1,F-2-R,15,requirement,requirement:topik,TOPIK 등급,,4.0,grade,r15_announcement_2026_ac5296f0,0,40,7,"조 제1항에서 정한 입국금지 대상자 /  (준법 시민교육) 지역특화형 우수인재 자격변경 및 연장 허가 예정자 중 국내법 위반 사실이 확인된 자(위 품행 단정 요건 결격사유 해당자 제외) / ※ 준법 시민교육 관련 세부사항 및 신청절차【붙임7】참조 / 마. 기본소양 (하나만 구비 하면 족함) /  사회통합프로그램 4단계 이상 이수(사전평가에서 5단계 이상 배정 포함) /  한국어능력시험(TOPIK) 4급 이상 취득 / 바. 고용주 요건 / ❍ (세금체납 관련) 고용업체에 세금(국세, 지방세) 체납 사실이 없을 것 / ❍ (고용가능인원) 내국인 고용인원 규모에 따라 차등적용 / * 최저임금을 충족하는 3개월 이상 고용보험에 가입된 인원 / - (허용인원 산정 기준) 허용계산 값의 소수점 이하는 올림하며, 지역특화 우수인재(F-2-R) 체류자격을 가진 사람만 외국인 고용인원으로 산정 / ❍ (",auto_extracted,0.98
b3546ad0-d473-5fec-8e60-fe37f71d3cee,F-2-R,15,requirement,requirement:employment_start,근로 시작 기한,,3.0,month,r15_announcement_2026_ac5296f0,0,40,7,"※ 특례 조건 위반 시 체류자격 취소 가능 / ❍ (기간) 허가일로부터 최초 2년은 추천지역에 실거주 / ※ 2년 경과 시 동일 광역지자체 내 다른 인구감소지역으로 이전 가능 / 다. 취업/창업 (두 요건 중 하나만 구비 하면 족함) / 1) 취업 /  (지역) 근무처가 추천지역 내 소재 /  (급여) 근로계약서상 급여 ‘26년도 충청북도 생활임금(연 30,539,916원) 이상 / - 신청일 이후 3개월 이내 근로 시작, 계약기간 1년 이상 유효할 것 / - 고용주와 사용자가 동일하여야 하며 취업알선 업체, 인력파견 업체 등에 소속되어 일당제 또는 파견제 형식의 취업 불가 / - 자격 변경 후 1년 이내 근무처 변경 제한(단, 사업장 휴·폐업, 임금 체불 등*으로 동일 근무처에서 근무가 곤란한 경우에는 “허가조건 변경(근무처 변경)” 심사를 받아 변경이 가능하되, 새로운 근무처에서 다시 1년 동안 원칙적으",auto_extracted,0.98
5fd1aa0e-23fd-5985-8870-4b7f9230df2d,F-2-R,15,requirement,requirement:contract_years,근로계약 최소기간,,1.0,year,r15_announcement_2026_ac5296f0,0,40,7,"가능 / ❍ (기간) 허가일로부터 최초 2년은 추천지역에 실거주 / ※ 2년 경과 시 동일 광역지자체 내 다른 인구감소지역으로 이전 가능 / 다. 취업/창업 (두 요건 중 하나만 구비 하면 족함) / 1) 취업 /  (지역) 근무처가 추천지역 내 소재 /  (급여) 근로계약서상 급여 ‘26년도 충청북도 생활임금(연 30,539,916원) 이상 / - 신청일 이후 3개월 이내 근로 시작, 계약기간 1년 이상 유효할 것 / - 고용주와 사용자가 동일하여야 하며 취업알선 업체, 인력파견 업체 등에 소속되어 일당제 또는 파견제 형식의 취업 불가 / - 자격 변경 후 1년 이내 근무처 변경 제한(단, 사업장 휴·폐업, 임금 체불 등*으로 동일 근무처에서 근무가 곤란한 경우에는 “허가조건 변경(근무처 변경)” 심사를 받아 변경이 가능하되, 새로운 근무처에서 다시 1년 동안 원칙적으로 근무처 변경 제한)",auto_extracted,0.98
e6fcc96b-b485-5786-8bd5-d19f2e7981de,F-2-R,15,requirement,requirement:investment,창업 총 투자금액,,200000000.0,KRW,r15_announcement_2026_ac5296f0,0,40,7,"인력파견 업체 등에 소속되어 일당제 또는 파견제 형식의 취업 불가 / - 자격 변경 후 1년 이내 근무처 변경 제한(단, 사업장 휴·폐업, 임금 체불 등*으로 동일 근무처에서 근무가 곤란한 경우에는 “허가조건 변경(근무처 변경)” 심사를 받아 변경이 가능하되, 새로운 근무처에서 다시 1년 동안 원칙적으로 근무처 변경 제한) / 2) 창업 /  (지역) 사업체가 추천지역 내 소재 /  (투자금액) 2억원 이상 / - 국내 형성 자금을 인정하되, 1억원은 해외에서 국내로 반입한 외국 자본*이어야 함 / * 투자자금 도입 및 자본금 사용내역 요건은 법인인 경우 법인에 투자(D-8-1), 개인사업자인 경우 개인사업자(D-9-4) 요건 적용 /  (설립방식) ｢외국인투자촉진법｣에 따른 외국인투자기업(법인)이나 개인사업자 또는 ｢외국환거래법｣ 및 ｢외국환거래규정｣에 따라 외자를 도입하고 사업자등록을 한",auto_extracted,0.98
e821f191-95a3-5b1f-a075-c5e8beb44cd0,F-2-R,15,requirement,requirement:foreign_capital,해외 반입 외국자본,,100000000.0,KRW,r15_announcement_2026_ac5296f0,0,40,7,"업 불가 / - 자격 변경 후 1년 이내 근무처 변경 제한(단, 사업장 휴·폐업, 임금 체불 등*으로 동일 근무처에서 근무가 곤란한 경우에는 “허가조건 변경(근무처 변경)” 심사를 받아 변경이 가능하되, 새로운 근무처에서 다시 1년 동안 원칙적으로 근무처 변경 제한) / 2) 창업 /  (지역) 사업체가 추천지역 내 소재 /  (투자금액) 2억원 이상 / - 국내 형성 자금을 인정하되, 1억원은 해외에서 국내로 반입한 외국 자본*이어야 함 / * 투자자금 도입 및 자본금 사용내역 요건은 법인인 경우 법인에 투자(D-8-1), 개인사업자인 경우 개인사업자(D-9-4) 요건 적용 /  (설립방식) ｢외국인투자촉진법｣에 따른 외국인투자기업(법인)이나 개인사업자 또는 ｢외국환거래법｣ 및 ｢외국환거래규정｣에 따라 외자를 도입하고 사업자등록을 한 개인사업자 / 3) 유의사항 /  (기간) 허가일 기준 최초 2년은 추천지역",auto_extracted,0.98
cade5bbe-e2ef-5d8c-9642-7868f7c775c4,F-2-R,15,requirement,requirement:initial_residence,최초 추천지역 실거주기간,,2.0,year,r15_announcement_2026_ac5296f0,0,40,7,"/ - (제출서류) 임대차계약서, 숙소제공확인서(숙소제공 예정인 경우 숙소제공예정자의 확인 서명 등 필요) 등 실거주 예정임을 확인할 수 있는 서류 / ※ 지자체와 지방출입국‧외국인관서에 동일 서류 제출 / - (참고 사항) 임대차계약서의 계약일부터 전입신고일까지 15일 초과 시 출입국관리법 제36조(체류지 변경의 신고) 위반 / ※ 특례 조건 위반 시 체류자격 취소 가능 / ❍ (기간) 허가일로부터 최초 2년은 추천지역에 실거주 / ※ 2년 경과 시 동일 광역지자체 내 다른 인구감소지역으로 이전 가능 / 다. 취업/창업 (두 요건 중 하나만 구비 하면 족함) / 1) 취업 /  (지역) 근무처가 추천지역 내 소재 /  (급여) 근로계약서상 급여 ‘26년도 충청북도 생활임금(연 30,539,916원) 이상 / - 신청일 이후 3개월 이내 근로 시작, 계약기간 1년 이상 유효할 것 / - 고용주와 사용자가 동일하여",auto_extracted,0.98
b375fa70-334c-5ce4-9150-97b27d4a1224,F-2-R,15,requirement,requirement:stay_initial,최초 체류기간 상한,,1.0,year,r15_announcement_2026_ac5296f0,0,40,7,"따라 10인 이상의 외국인을 초청한 자로서 피초청 외국인 과반수가 불법체류 중인 사람 / ⑦ 신청일부터 최근 1개월간 「출입국관리법」제19조(외국인고용주 신고의무) 또는 제19조의4(유학생 초청기관장의 신고의무)에 의한 신고의무를 2회 이상 게을리하여 과태료를 납부한 날로부터 1개월이 경과하지 아니한 자 / 3. 체류허가 사항 / 가. 체류자격 : F-2-R(지역특화형 우수인재) / 나. 체류기간 : 최대 1년 부여 ※ (연장 시) 최초연장 1년, 이후 최대 2년 내 부여",auto_extracted,0.98
eab37175-9058-52e2-8836-d5b959c4e99c,F-2-R,15,requirement,requirement:stay_later_extension,후속 연장기간 상한,,2.0,year,r15_announcement_2026_ac5296f0,0,40,7,"가 불법체류 중인 사람 / ⑦ 신청일부터 최근 1개월간 「출입국관리법」제19조(외국인고용주 신고의무) 또는 제19조의4(유학생 초청기관장의 신고의무)에 의한 신고의무를 2회 이상 게을리하여 과태료를 납부한 날로부터 1개월이 경과하지 아니한 자 / 3. 체류허가 사항 / 가. 체류자격 : F-2-R(지역특화형 우수인재) / 나. 체류기간 : 최대 1년 부여 ※ (연장 시) 최초연장 1년, 이후 최대 2년 내 부여",auto_extracted,0.98
cbe8c290-4511-51ec-95d0-13e132f325e3,F-2-R,15,requirement,requirement:small_business_exception,지역활력 소상공인 고용특례,present,,,r15_announcement_2026_ac5296f0,0,40,7,"이상 취득 / 바. 고용주 요건 / ❍ (세금체납 관련) 고용업체에 세금(국세, 지방세) 체납 사실이 없을 것 / ❍ (고용가능인원) 내국인 고용인원 규모에 따라 차등적용 / * 최저임금을 충족하는 3개월 이상 고용보험에 가입된 인원 / - (허용인원 산정 기준) 허용계산 값의 소수점 이하는 올림하며, 지역특화 우수인재(F-2-R) 체류자격을 가진 사람만 외국인 고용인원으로 산정 / ❍ (지역활력 소상공인 고용특례) 내국인 고용이 어려운 인구감소지역 기업의 고용애로를 감안하여, 다음의 고용특례 기준을 모두 충족하는 기업은 내국인 고용인원이 없더라도 지역특화형 우수인재(F-2-R) 1명 고용 허용 / ① (기간) ’26. 5. 18. ~ ’27. 12. 31. (※ 시범운영 후 정식 제도화 여부 결정) / ② (대상) 소상공인* 또는 농업법인** / * ｢소상공인기본법｣ 제2조에 따른 소기업 중 “소상",auto_extracted,0.98
1e556a2f-0ed8-5c2f-a3d8-c2db56eaf015,F-2-R,15,requirement,requirement:small_business_allowed,특례 F-2-R 허용인원,,1.0,person,r15_announcement_2026_ac5296f0,0,40,7,"저임금을 충족하는 3개월 이상 고용보험에 가입된 인원 / - (허용인원 산정 기준) 허용계산 값의 소수점 이하는 올림하며, 지역특화 우수인재(F-2-R) 체류자격을 가진 사람만 외국인 고용인원으로 산정 / ❍ (지역활력 소상공인 고용특례) 내국인 고용이 어려운 인구감소지역 기업의 고용애로를 감안하여, 다음의 고용특례 기준을 모두 충족하는 기업은 내국인 고용인원이 없더라도 지역특화형 우수인재(F-2-R) 1명 고용 허용 / ① (기간) ’26. 5. 18. ~ ’27. 12. 31. (※ 시범운영 후 정식 제도화 여부 결정) / ② (대상) 소상공인* 또는 농업법인** / * ｢소상공인기본법｣ 제2조에 따른 소기업 중 “소상공인”으로, ‘중소기업(소상공인) 확인서(중기부장관 발급)’로 확인 / ** ｢농어업경영체 육성 및 지원에 관한 법률｣에 따른 영농조합법인 및 농업회사법인으로, ‘농업회사법인(영농조합법",auto_extracted,0.98
9dd10cd4-fe8b-56f8-8943-3e10e2e491e5,F-2-R,15,requirement,requirement:small_business_years,특례 최소 업력,,3.0,year,r15_announcement_2026_ac5296f0,0,40,7,"업회사법인으로, ‘농업회사법인(영농조합법인) 설립신고확인증(시·군·구청장 발급)’으로 확인 / ③ (업종) 소상공인은 제조업(10~34), 도·소매업(45~47), 음식점업(561)*에 한정, 농업법인은 업종에 관계없이 허용 / * 한국표준산업분류에 따른 대분류 기준이며, 음식점업은 소분류 기준으로 ‘주점 및 비알코올 음료점업(562)’를 제외한 ‘음식점업(561)’만 허용 / ④ (업력) 사업 운영기간 3년 이상(사업개시일로부터 3년 이상) / ⑤ (매출액) 전년도 매출액 1억원 이상 / ※ 단, 전년도 매출액 1억원 미만이더라도 2년 간 평균액이 1억원 이상이면 허용 /  고용주가 아래의 경우에 해당하지 않을 것 / ① 아래 법률의 위반으로 금고 이상의 형 선고·집행유예 선고 또는 500만원 이상의 벌금형 선고나 범칙금 처분을 받은 자 / - 형의 집행이 종료되거나 집행을 받지 아니하기로 한 날",auto_extracted,0.98
d9462416-404e-585b-8e5e-d7a881f6903e,F-2-R,15,requirement,requirement:small_business_sales,특례 최소 매출액,,100000000.0,KRW/year,r15_announcement_2026_ac5296f0,0,40,7,"발급)’으로 확인 / ③ (업종) 소상공인은 제조업(10~34), 도·소매업(45~47), 음식점업(561)*에 한정, 농업법인은 업종에 관계없이 허용 / * 한국표준산업분류에 따른 대분류 기준이며, 음식점업은 소분류 기준으로 ‘주점 및 비알코올 음료점업(562)’를 제외한 ‘음식점업(561)’만 허용 / ④ (업력) 사업 운영기간 3년 이상(사업개시일로부터 3년 이상) / ⑤ (매출액) 전년도 매출액 1억원 이상 / ※ 단, 전년도 매출액 1억원 미만이더라도 2년 간 평균액이 1억원 이상이면 허용 /  고용주가 아래의 경우에 해당하지 않을 것 / ① 아래 법률의 위반으로 금고 이상의 형 선고·집행유예 선고 또는 500만원 이상의 벌금형 선고나 범칙금 처분을 받은 자 / - 형의 집행이 종료되거나 집행을 받지 아니하기로 한 날, 집행유예를 선고받고 그 판결이 확정된 날 또는 벌금이나 범칙금을 납부한",auto_extracted,0.98
71f8b891-6a7c-5f81-a59b-5d392443a955,F-2-R,15,attachment_form,form:지역특화형비자안내문,붙임 서식: 지역특화형 비자 안내문,present,,,r15_attachment_2026_973ff358,0,2,,1. 지역특화형 비자 안내문 1부.,auto_extracted,0.98
ec86ba64-5027-595d-8869-34c611c31f5c,F-2-R,15,attachment_form,form:지역특화형비자취업제한분야(법무부),붙임 서식: 지역특화형 비자 취업제한 분야(법무부),present,,,r15_attachment_2026_973ff358,0,3,,2. 지역특화형 비자 취업제한 분야(법무부) 1부.,auto_extracted,0.98
265fb7bd-d17e-50ea-bb7d-3c9444d1d851,F-2-R,15,attachment_form,form:준법시민교육,붙임 서식: 준법시민교육,present,,,r15_attachment_2026_973ff358,0,4,,3. 준법시민교육 1부.,auto_extracted,0.98
9831ae53-2b97-5a72-b2cb-a4b3de9a168a,F-2-R,15,attachment_form,form:출입국관리법시행규칙별표5“사증발급신청등첨부서류”에관한고시,붙임 서식: 출입국관리법시행규칙 별표5 “사증발급신청 등 첨부서류”에 관한 고시,present,,,r15_attachment_2026_973ff358,0,5,,4. 출입국관리법시행규칙 별표5 “사증발급신청 등 첨부서류”에 관한 고시 1부.,auto_extracted,0.98
17ab351e-4624-5a49-9929-beb01ee70c8d,F-2-R,15,attachment_form,form:지역특화형비자사업추천서발급신청서,붙임 서식: 지역특화형 비자사업 추천서 발급 신청서,present,,,r15_attachment_2026_973ff358,0,6,,5. 지역특화형 비자사업 추천서 발급 신청서 1부.,auto_extracted,0.98
f80f84c4-aab4-525a-979b-13fcfd05bda3,F-2-R,15,attachment_form,form:거주/숙소제공확인서,붙임 서식: 거주/숙소제공 확인서,present,,,r15_attachment_2026_973ff358,0,7,,6. 거주/숙소제공 확인서 1부.,auto_extracted,0.98
9f577e3a-1db7-5447-8d23-b4d1632366d9,F-2-R,15,attachment_form,form:확약서,붙임 서식: 확 약 서,present,,,r15_attachment_2026_973ff358,0,8,,7. 확 약 서 1부.,auto_extracted,0.98
b7b6b6d0-a3c8-5c6a-a4a6-c23748579636,F-2-R,15,attachment_form,form:위임장,붙임 서식: 위 임 장,present,,,r15_attachment_2026_973ff358,0,9,,8. 위 임 장 1부.,auto_extracted,0.98
485e346f-18ef-597c-bd25-87838736ba2f,F-2-R,15,attachment_form,form:지역우수인재추천서,붙임 서식: 지역우수인재 추천서,present,,,r15_attachment_2026_973ff358,0,10,,9. 지역우수인재 추천서 1부.,auto_extracted,0.98
45dc7475-76f4-536a-9467-33e33663619a,F-2-R,15,attachment_form,form:수령증,붙임 서식: 수 령 증,present,,,r15_attachment_2026_973ff358,0,11,,10. 수 령 증 1부.,auto_extracted,0.98
ebda07fe-67c9-5fa4-b4a7-cf42c7a10dd4,F-2-R,15,attachment_form,form:외국인근로자표준근로계약서(예시),붙임 서식: 외국인근로자 표준근로계약서(예시),present,,,r15_attachment_2026_973ff358,0,12,,11. 외국인근로자 표준근로계약서(예시) 1부.,auto_extracted,0.98
