criteria_id,visa_id,group_id,requirement_type,criteria_name,criteria_type,comparison_operator,value_number,value_text,unit,threshold_value,point_value,special_case_note,value_status,display_order,valid_from,valid_to,source_document_id,source_section,source_block_index,source_table_index,source_text,source_round,fill_strategy,date_basis,extracted_at,last_verified_at,extraction_status,confidence
d1ab8498-0257-5f71-8bc9-ced94b6fb465,78dca2d7-f771-553a-b788-46c9ff56d633,a086c0af-93b6-55fa-be8c-20ba5f1d8f80,conduct,고액 벌금형,binary,<,3000000.0,,KRW,최근 3년 내 300만원 이상 벌금형 없음,,,present,72,,,r17_announcement_2026_df1fdde9,0,40,7,"면 동시에 취업과 창업 활동 가능 / 라. 품행단정 /  아래 결격사유에 해당하지 않을 것 / ① 국내 또는 해외에서 「특정강력범죄의 처벌에 관한 특례법」 제2조에서 규정한 특정강력범죄와 협박, 공갈, 사기, 전화금융사기, 마약, 성폭력 관련 범죄로 형을 선고받은 사실이 있는 경우 / ② 국내 또는 해외에서 금고 이상의 형(집행유예 포함)의 선고를 받고 그 형의 집행이 종료되거나 집행을 받지 아니하기로 한 날로부터 5년이 지나지 않은 경우 / ③ 신청일로부터 3년 이내에 300만 원 이상의 벌금형을 선고받은 경우 / ④ 신청일로부터 3년 이내에 출입국관리법을 위반하여 받은 범칙금 합산 금액이 500만 원 이상인 경우 / ⑤ 최근 3년 이내에 3회 이상 범칙금 처분을 받은 경우 / ⑥ 「출입국관리법」 제11조 제1항에서 정한 입국금지 대상자 /  (준법 시민교육) 지역특화형 우수인재 자격변경 및 연장 허가 예정자 중 국내법 위반 사실이 확인된 자(위 품행 단정 요건 결격사유 해당자 제외) / ※ 준법 시민교육 관련 세부사항 및 신청절차【붙임7】참조 /",17,latest,not_explicit_in_source,2026-08-15T03:40:11+00:00,2026-08-15,reviewed,0.99
9c66ff41-704d-543a-a070-1effa026518a,78dca2d7-f771-553a-b788-46c9ff56d633,a086c0af-93b6-55fa-be8c-20ba5f1d8f80,conduct,출입국관리법 범칙금,binary,<,5000000.0,,KRW,최근 3년 내 합계 500만원 미만,,,present,73,,,r17_announcement_2026_df1fdde9,0,40,7,"서 「특정강력범죄의 처벌에 관한 특례법」 제2조에서 규정한 특정강력범죄와 협박, 공갈, 사기, 전화금융사기, 마약, 성폭력 관련 범죄로 형을 선고받은 사실이 있는 경우 / ② 국내 또는 해외에서 금고 이상의 형(집행유예 포함)의 선고를 받고 그 형의 집행이 종료되거나 집행을 받지 아니하기로 한 날로부터 5년이 지나지 않은 경우 / ③ 신청일로부터 3년 이내에 300만 원 이상의 벌금형을 선고받은 경우 / ④ 신청일로부터 3년 이내에 출입국관리법을 위반하여 받은 범칙금 합산 금액이 500만 원 이상인 경우 / ⑤ 최근 3년 이내에 3회 이상 범칙금 처분을 받은 경우 / ⑥ 「출입국관리법」 제11조 제1항에서 정한 입국금지 대상자 /  (준법 시민교육) 지역특화형 우수인재 자격변경 및 연장 허가 예정자 중 국내법 위반 사실이 확인된 자(위 품행 단정 요건 결격사유 해당자 제외) / ※ 준법 시민교육 관련 세부사항 및 신청절차【붙임7】참조 / 마. 기본소양 (하나만 구비 하면 족함) /  사회통합프로그램 3단계 이상 이수(사전평가에서 4단계 이상 배정 포",17,latest,not_explicit_in_source,2026-08-15T03:40:11+00:00,2026-08-15,reviewed,0.99
7125ed91-1e53-5bfa-b9cb-8ff41b79e2e1,78dca2d7-f771-553a-b788-46c9ff56d633,a086c0af-93b6-55fa-be8c-20ba5f1d8f80,conduct,범칙금 처분 횟수,binary,<,3.0,,count,최근 3년 내 3회 미만,,,present,74,,,r17_announcement_2026_df1fdde9,0,40,7,"규정한 특정강력범죄와 협박, 공갈, 사기, 전화금융사기, 마약, 성폭력 관련 범죄로 형을 선고받은 사실이 있는 경우 / ② 국내 또는 해외에서 금고 이상의 형(집행유예 포함)의 선고를 받고 그 형의 집행이 종료되거나 집행을 받지 아니하기로 한 날로부터 5년이 지나지 않은 경우 / ③ 신청일로부터 3년 이내에 300만 원 이상의 벌금형을 선고받은 경우 / ④ 신청일로부터 3년 이내에 출입국관리법을 위반하여 받은 범칙금 합산 금액이 500만 원 이상인 경우 / ⑤ 최근 3년 이내에 3회 이상 범칙금 처분을 받은 경우 / ⑥ 「출입국관리법」 제11조 제1항에서 정한 입국금지 대상자 /  (준법 시민교육) 지역특화형 우수인재 자격변경 및 연장 허가 예정자 중 국내법 위반 사실이 확인된 자(위 품행 단정 요건 결격사유 해당자 제외) / ※ 준법 시민교육 관련 세부사항 및 신청절차【붙임7】참조 / 마. 기본소양 (하나만 구비 하면 족함) /  사회통합프로그램 3단계 이상 이수(사전평가에서 4단계 이상 배정 포함) /  한국어능력시험(TOPIK) 3급 이상 취득",17,latest,not_explicit_in_source,2026-08-15T03:40:11+00:00,2026-08-15,reviewed,0.99
5d8907d5-fca3-550c-9099-3d999a4ff662,78dca2d7-f771-553a-b788-46c9ff56d633,a086c0af-93b6-55fa-be8c-20ba5f1d8f80,conduct,입국금지 대상,binary,NOT_EXISTS,,,,출입국관리법 제11조 제1항의 입국금지 대상이 아님,,,present,75,,,r17_announcement_2026_df1fdde9,0,40,7,"이 있는 경우 / ② 국내 또는 해외에서 금고 이상의 형(집행유예 포함)의 선고를 받고 그 형의 집행이 종료되거나 집행을 받지 아니하기로 한 날로부터 5년이 지나지 않은 경우 / ③ 신청일로부터 3년 이내에 300만 원 이상의 벌금형을 선고받은 경우 / ④ 신청일로부터 3년 이내에 출입국관리법을 위반하여 받은 범칙금 합산 금액이 500만 원 이상인 경우 / ⑤ 최근 3년 이내에 3회 이상 범칙금 처분을 받은 경우 / ⑥ 「출입국관리법」 제11조 제1항에서 정한 입국금지 대상자 /  (준법 시민교육) 지역특화형 우수인재 자격변경 및 연장 허가 예정자 중 국내법 위반 사실이 확인된 자(위 품행 단정 요건 결격사유 해당자 제외) / ※ 준법 시민교육 관련 세부사항 및 신청절차【붙임7】참조 / 마. 기본소양 (하나만 구비 하면 족함) /  사회통합프로그램 3단계 이상 이수(사전평가에서 4단계 이상 배정 포함) /  한국어능력시험(TOPIK) 3급 이상 취득 / 바. 고용주 요건 / ❍ (세금체납 관련) 고용업체에 세금(국세, 지방세)",17,latest,not_explicit_in_source,2026-08-15T03:40:11+00:00,2026-08-15,reviewed,0.99
1a87d293-e2c3-5733-b4a0-1030f1981670,78dca2d7-f771-553a-b788-46c9ff56d633,a086c0af-93b6-55fa-be8c-20ba5f1d8f80,conduct,준법시민교육,informational,EXISTS,,domestic_law_violation,,결격사유가 아닌 국내법 위반 사실 확인 시 교육 대상,,,present,76,,,r17_announcement_2026_df1fdde9,0,40,7,"집행이 종료되거나 집행을 받지 아니하기로 한 날로부터 5년이 지나지 않은 경우 / ③ 신청일로부터 3년 이내에 300만 원 이상의 벌금형을 선고받은 경우 / ④ 신청일로부터 3년 이내에 출입국관리법을 위반하여 받은 범칙금 합산 금액이 500만 원 이상인 경우 / ⑤ 최근 3년 이내에 3회 이상 범칙금 처분을 받은 경우 / ⑥ 「출입국관리법」 제11조 제1항에서 정한 입국금지 대상자 /  (준법 시민교육) 지역특화형 우수인재 자격변경 및 연장 허가 예정자 중 국내법 위반 사실이 확인된 자(위 품행 단정 요건 결격사유 해당자 제외) / ※ 준법 시민교육 관련 세부사항 및 신청절차【붙임7】참조 / 마. 기본소양 (하나만 구비 하면 족함) /  사회통합프로그램 3단계 이상 이수(사전평가에서 4단계 이상 배정 포함) /  한국어능력시험(TOPIK) 3급 이상 취득 / 바. 고용주 요건 / ❍ (세금체납 관련) 고용업체에 세금(국세, 지방세) 체납 사실이 없을 것 / ❍ (고용가능인원) 내국인 고용인원 규모에 따라 차등적용 / * 최저임금을 충족하는 3개월 이상 고용보험에 가입된 인원 / -",17,latest,not_explicit_in_source,2026-08-15T03:40:11+00:00,2026-08-15,reviewed,0.99
78259b0d-f1cb-5474-a327-0f760074aa4b,78dca2d7-f771-553a-b788-46c9ff56d633,9ba1bf6d-1136-51af-9801-ec9a72182d23,language,사회통합프로그램 이수,binary,>=,3.0,,level,3단계 이상,,,present,80,2026-08-03,,r17_announcement_2026_df1fdde9,0,40,7,"출입국관리법을 위반하여 받은 범칙금 합산 금액이 500만 원 이상인 경우 / ⑤ 최근 3년 이내에 3회 이상 범칙금 처분을 받은 경우 / ⑥ 「출입국관리법」 제11조 제1항에서 정한 입국금지 대상자 /  (준법 시민교육) 지역특화형 우수인재 자격변경 및 연장 허가 예정자 중 국내법 위반 사실이 확인된 자(위 품행 단정 요건 결격사유 해당자 제외) / ※ 준법 시민교육 관련 세부사항 및 신청절차【붙임7】참조 / 마. 기본소양 (하나만 구비 하면 족함) /  사회통합프로그램 3단계 이상 이수(사전평가에서 4단계 이상 배정 포함) /  한국어능력시험(TOPIK) 3급 이상 취득 / 바. 고용주 요건 / ❍ (세금체납 관련) 고용업체에 세금(국세, 지방세) 체납 사실이 없을 것 / ❍ (고용가능인원) 내국인 고용인원 규모에 따라 차등적용 / * 최저임금을 충족하는 3개월 이상 고용보험에 가입된 인원 / - (허용인원 산정 기준) 허용계산 값의 소수점 이하는 올림하며, 지역특화 우수인재(F-2-R) 체류자격을 가진 사람만 외국인 고용인원으로 산정 /",17,latest,explicit amendment effective date,2026-08-15T03:40:11+00:00,2026-08-15,reviewed,0.99
873209f1-e505-5d86-8909-5ea608398994,78dca2d7-f771-553a-b788-46c9ff56d633,9ba1bf6d-1136-51af-9801-ec9a72182d23,language,사회통합프로그램 사전평가,binary,>=,4.0,,level,4단계 이상 배정,,,present,81,2026-08-03,,r17_announcement_2026_df1fdde9,0,40,7,"금 합산 금액이 500만 원 이상인 경우 / ⑤ 최근 3년 이내에 3회 이상 범칙금 처분을 받은 경우 / ⑥ 「출입국관리법」 제11조 제1항에서 정한 입국금지 대상자 /  (준법 시민교육) 지역특화형 우수인재 자격변경 및 연장 허가 예정자 중 국내법 위반 사실이 확인된 자(위 품행 단정 요건 결격사유 해당자 제외) / ※ 준법 시민교육 관련 세부사항 및 신청절차【붙임7】참조 / 마. 기본소양 (하나만 구비 하면 족함) /  사회통합프로그램 3단계 이상 이수(사전평가에서 4단계 이상 배정 포함) /  한국어능력시험(TOPIK) 3급 이상 취득 / 바. 고용주 요건 / ❍ (세금체납 관련) 고용업체에 세금(국세, 지방세) 체납 사실이 없을 것 / ❍ (고용가능인원) 내국인 고용인원 규모에 따라 차등적용 / * 최저임금을 충족하는 3개월 이상 고용보험에 가입된 인원 / - (허용인원 산정 기준) 허용계산 값의 소수점 이하는 올림하며, 지역특화 우수인재(F-2-R) 체류자격을 가진 사람만 외국인 고용인원으로 산정 / ❍ (지역활력 소상공인 고용특례",17,latest,explicit amendment effective date,2026-08-15T03:40:11+00:00,2026-08-15,reviewed,0.99
9268112d-0a61-5724-8a9a-f1559669e611,78dca2d7-f771-553a-b788-46c9ff56d633,9ba1bf6d-1136-51af-9801-ec9a72182d23,language,한국어능력시험,binary,>=,3.0,,grade,TOPIK 3급 이상,,,present,82,2026-08-03,,r17_announcement_2026_df1fdde9,0,40,7,"⑤ 최근 3년 이내에 3회 이상 범칙금 처분을 받은 경우 / ⑥ 「출입국관리법」 제11조 제1항에서 정한 입국금지 대상자 /  (준법 시민교육) 지역특화형 우수인재 자격변경 및 연장 허가 예정자 중 국내법 위반 사실이 확인된 자(위 품행 단정 요건 결격사유 해당자 제외) / ※ 준법 시민교육 관련 세부사항 및 신청절차【붙임7】참조 / 마. 기본소양 (하나만 구비 하면 족함) /  사회통합프로그램 3단계 이상 이수(사전평가에서 4단계 이상 배정 포함) /  한국어능력시험(TOPIK) 3급 이상 취득 / 바. 고용주 요건 / ❍ (세금체납 관련) 고용업체에 세금(국세, 지방세) 체납 사실이 없을 것 / ❍ (고용가능인원) 내국인 고용인원 규모에 따라 차등적용 / * 최저임금을 충족하는 3개월 이상 고용보험에 가입된 인원 / - (허용인원 산정 기준) 허용계산 값의 소수점 이하는 올림하며, 지역특화 우수인재(F-2-R) 체류자격을 가진 사람만 외국인 고용인원으로 산정 / ❍ (지역활력 소상공인 고용특례) 내국인 고용이 어려운 인구감소지역 기업의 고용애로",17,latest,explicit amendment effective date,2026-08-15T03:40:11+00:00,2026-08-15,reviewed,0.99
259908e8-626a-5fa2-b98a-55a2d2f805ea,78dca2d7-f771-553a-b788-46c9ff56d633,c8ee0ba2-23cf-5d30-8125-a72e57fa041a,employer,국세·지방세 체납 없음,binary,NOT_EXISTS,,tax_arrears,,고용업체의 국세·지방세 체납 사실이 없어야 함,,,present,90,,,r17_announcement_2026_df1fdde9,0,40,7,"제1항에서 정한 입국금지 대상자 /  (준법 시민교육) 지역특화형 우수인재 자격변경 및 연장 허가 예정자 중 국내법 위반 사실이 확인된 자(위 품행 단정 요건 결격사유 해당자 제외) / ※ 준법 시민교육 관련 세부사항 및 신청절차【붙임7】참조 / 마. 기본소양 (하나만 구비 하면 족함) /  사회통합프로그램 3단계 이상 이수(사전평가에서 4단계 이상 배정 포함) /  한국어능력시험(TOPIK) 3급 이상 취득 / 바. 고용주 요건 / ❍ (세금체납 관련) 고용업체에 세금(국세, 지방세) 체납 사실이 없을 것 / ❍ (고용가능인원) 내국인 고용인원 규모에 따라 차등적용 / * 최저임금을 충족하는 3개월 이상 고용보험에 가입된 인원 / - (허용인원 산정 기준) 허용계산 값의 소수점 이하는 올림하며, 지역특화 우수인재(F-2-R) 체류자격을 가진 사람만 외국인 고용인원으로 산정 / ❍ (지역활력 소상공인 고용특례) 내국인 고용이 어려운 인구감소지역 기업의 고용애로를 감안하여, 다음의 고용특례 기준을 모두 충족하는 기업은 내국인 고용인원이 없더라도 지역특화형 우수인재(",17,latest,not_explicit_in_source,2026-08-15T03:40:11+00:00,2026-08-15,reviewed,0.99
2b036ac1-e917-5f32-af3f-a0021bfd6ea5,78dca2d7-f771-553a-b788-46c9ff56d633,c8ee0ba2-23cf-5d30-8125-a72e57fa041a,employer_capacity,내국인 고용인원 산정,informational,,3.0,,month,최저임금 충족 및 3개월 이상 고용보험 가입자,,,present,91,,,r17_announcement_2026_df1fdde9,0,40,7,"사실이 확인된 자(위 품행 단정 요건 결격사유 해당자 제외) / ※ 준법 시민교육 관련 세부사항 및 신청절차【붙임7】참조 / 마. 기본소양 (하나만 구비 하면 족함) /  사회통합프로그램 3단계 이상 이수(사전평가에서 4단계 이상 배정 포함) /  한국어능력시험(TOPIK) 3급 이상 취득 / 바. 고용주 요건 / ❍ (세금체납 관련) 고용업체에 세금(국세, 지방세) 체납 사실이 없을 것 / ❍ (고용가능인원) 내국인 고용인원 규모에 따라 차등적용 / * 최저임금을 충족하는 3개월 이상 고용보험에 가입된 인원 / - (허용인원 산정 기준) 허용계산 값의 소수점 이하는 올림하며, 지역특화 우수인재(F-2-R) 체류자격을 가진 사람만 외국인 고용인원으로 산정 / ❍ (지역활력 소상공인 고용특례) 내국인 고용이 어려운 인구감소지역 기업의 고용애로를 감안하여, 다음의 고용특례 기준을 모두 충족하는 기업은 내국인 고용인원이 없더라도 지역특화형 우수인재(F-2-R) 1명 고용 허용 / ① (기간) ’26. 5. 18. ~ ’27. 12. 31. (※ 시범운영 후 정식 제도화",17,latest,not_explicit_in_source,2026-08-15T03:40:11+00:00,2026-08-15,reviewed,0.99
bbd1acce-342f-5519-a552-7d6e886f162c,78dca2d7-f771-553a-b788-46c9ff56d633,c8ee0ba2-23cf-5d30-8125-a72e57fa041a,employer_capacity,고용 허용인원 계산,informational,,,,,내국인 고용인원 규모에 따라 차등; 소수점 이하는 올림,,원문 HWPX의 비텍스트 개체로 보이는 구간에 구간별 비율값이 없어 수동 확인 필요,present,92,,,r17_announcement_2026_df1fdde9,0,40,7,"련 세부사항 및 신청절차【붙임7】참조 / 마. 기본소양 (하나만 구비 하면 족함) /  사회통합프로그램 3단계 이상 이수(사전평가에서 4단계 이상 배정 포함) /  한국어능력시험(TOPIK) 3급 이상 취득 / 바. 고용주 요건 / ❍ (세금체납 관련) 고용업체에 세금(국세, 지방세) 체납 사실이 없을 것 / ❍ (고용가능인원) 내국인 고용인원 규모에 따라 차등적용 / * 최저임금을 충족하는 3개월 이상 고용보험에 가입된 인원 / - (허용인원 산정 기준) 허용계산 값의 소수점 이하는 올림하며, 지역특화 우수인재(F-2-R) 체류자격을 가진 사람만 외국인 고용인원으로 산정 / ❍ (지역활력 소상공인 고용특례) 내국인 고용이 어려운 인구감소지역 기업의 고용애로를 감안하여, 다음의 고용특례 기준을 모두 충족하는 기업은 내국인 고용인원이 없더라도 지역특화형 우수인재(F-2-R) 1명 고용 허용 / ① (기간) ’26. 5. 18. ~ ’27. 12. 31. (※ 시범운영 후 정식 제도화 여부 결정) / ② (대상) 소상공인* 또는 농업법인** / *",17,latest,not_explicit_in_source,2026-08-15T03:40:11+00:00,2026-08-15,reviewed,0.99
9cbaa09e-5fce-5938-8588-8f4b46fd0346,78dca2d7-f771-553a-b788-46c9ff56d633,00039d5b-eac5-5456-8e2a-34f15b545d95,small_business_exception,특례 허용인원,binary,=,1.0,,person,내국인 고용 0명이어도 F-2-R 1명,,,present,100,2026-05-18,2027-12-31,r17_announcement_2026_df1fdde9,0,40,7,"체에 세금(국세, 지방세) 체납 사실이 없을 것 / ❍ (고용가능인원) 내국인 고용인원 규모에 따라 차등적용 / * 최저임금을 충족하는 3개월 이상 고용보험에 가입된 인원 / - (허용인원 산정 기준) 허용계산 값의 소수점 이하는 올림하며, 지역특화 우수인재(F-2-R) 체류자격을 가진 사람만 외국인 고용인원으로 산정 / ❍ (지역활력 소상공인 고용특례) 내국인 고용이 어려운 인구감소지역 기업의 고용애로를 감안하여, 다음의 고용특례 기준을 모두 충족하는 기업은 내국인 고용인원이 없더라도 지역특화형 우수인재(F-2-R) 1명 고용 허용 / ① (기간) ’26. 5. 18. ~ ’27. 12. 31. (※ 시범운영 후 정식 제도화 여부 결정) / ② (대상) 소상공인* 또는 농업법인** / * ｢소상공인기본법｣ 제2조에 따른 소기업 중 “소상공인”으로, ‘중소기업(소상공인) 확인서(중기부장관 발급)’로 확인 / ** ｢농어업경영체 육성 및 지원에 관한 법률｣에 따른 영농조합법인 및 농업회사법인으로, ‘농업회사법인(영농조합법인) 설립신고확인증(시·군·구청장 발급)’으로 확인 / ③ (업종) 소상",17,latest,explicit pilot period,2026-08-15T03:40:11+00:00,2026-08-15,reviewed,0.99
93b6d669-8af8-5b21-a4f3-11e85ec753d1,78dca2d7-f771-553a-b788-46c9ff56d633,00039d5b-eac5-5456-8e2a-34f15b545d95,small_business_exception,특례 대상,binary,IN,,small_business_or_agricultural_corporation,,소상공인 또는 농업법인,,,present,101,2026-05-18,2027-12-31,r17_announcement_2026_df1fdde9,0,40,7,") 허용계산 값의 소수점 이하는 올림하며, 지역특화 우수인재(F-2-R) 체류자격을 가진 사람만 외국인 고용인원으로 산정 / ❍ (지역활력 소상공인 고용특례) 내국인 고용이 어려운 인구감소지역 기업의 고용애로를 감안하여, 다음의 고용특례 기준을 모두 충족하는 기업은 내국인 고용인원이 없더라도 지역특화형 우수인재(F-2-R) 1명 고용 허용 / ① (기간) ’26. 5. 18. ~ ’27. 12. 31. (※ 시범운영 후 정식 제도화 여부 결정) / ② (대상) 소상공인* 또는 농업법인** / * ｢소상공인기본법｣ 제2조에 따른 소기업 중 “소상공인”으로, ‘중소기업(소상공인) 확인서(중기부장관 발급)’로 확인 / ** ｢농어업경영체 육성 및 지원에 관한 법률｣에 따른 영농조합법인 및 농업회사법인으로, ‘농업회사법인(영농조합법인) 설립신고확인증(시·군·구청장 발급)’으로 확인 / ③ (업종) 소상공인은 제조업(10~34), 도·소매업(45~47), 음식점업(561)*에 한정, 농업법인은 업종에 관계없이 허용 / * 한국표준산업분류에 따른 대분",17,latest,explicit pilot period,2026-08-15T03:40:11+00:00,2026-08-15,reviewed,0.99
51a44c99-a331-5b4f-b329-cd7e1726385b,78dca2d7-f771-553a-b788-46c9ff56d633,00039d5b-eac5-5456-8e2a-34f15b545d95,small_business_exception,소상공인 허용 업종,binary,IN,,"KSIC 10-34,45-47,561; exclude 562",,"제조업 10~34, 도·소매업 45~47, 음식점업 561; 562 제외",,,present,102,2026-05-18,2027-12-31,r17_announcement_2026_df1fdde9,0,40,7,"허용 / ① (기간) ’26. 5. 18. ~ ’27. 12. 31. (※ 시범운영 후 정식 제도화 여부 결정) / ② (대상) 소상공인* 또는 농업법인** / * ｢소상공인기본법｣ 제2조에 따른 소기업 중 “소상공인”으로, ‘중소기업(소상공인) 확인서(중기부장관 발급)’로 확인 / ** ｢농어업경영체 육성 및 지원에 관한 법률｣에 따른 영농조합법인 및 농업회사법인으로, ‘농업회사법인(영농조합법인) 설립신고확인증(시·군·구청장 발급)’으로 확인 / ③ (업종) 소상공인은 제조업(10~34), 도·소매업(45~47), 음식점업(561)*에 한정, 농업법인은 업종에 관계없이 허용 / * 한국표준산업분류에 따른 대분류 기준이며, 음식점업은 소분류 기준으로 ‘주점 및 비알코올 음료점업(562)’를 제외한 ‘음식점업(561)’만 허용 / ④ (업력) 사업 운영기간 3년 이상(사업개시일로부터 3년 이상) / ⑤ (매출액) 전년도 매출액 1억원 이상 / ※ 단, 전년도 매출액 1억원 미만이더라도 2년 간 평균액이 1억원 이상이면 허용 /  고용주가 아래의 경우에 해당하지 않을 것 / ① 아래 법률의",17,latest,explicit pilot period,2026-08-15T03:40:11+00:00,2026-08-15,reviewed,0.99
f893ea3a-5ff5-591c-93e2-138a883c7115,78dca2d7-f771-553a-b788-46c9ff56d633,00039d5b-eac5-5456-8e2a-34f15b545d95,small_business_exception,사업 운영기간,binary,>=,3.0,,year,3년 이상,,,present,103,2026-05-18,2027-12-31,r17_announcement_2026_df1fdde9,0,40,7,"* ｢농어업경영체 육성 및 지원에 관한 법률｣에 따른 영농조합법인 및 농업회사법인으로, ‘농업회사법인(영농조합법인) 설립신고확인증(시·군·구청장 발급)’으로 확인 / ③ (업종) 소상공인은 제조업(10~34), 도·소매업(45~47), 음식점업(561)*에 한정, 농업법인은 업종에 관계없이 허용 / * 한국표준산업분류에 따른 대분류 기준이며, 음식점업은 소분류 기준으로 ‘주점 및 비알코올 음료점업(562)’를 제외한 ‘음식점업(561)’만 허용 / ④ (업력) 사업 운영기간 3년 이상(사업개시일로부터 3년 이상) / ⑤ (매출액) 전년도 매출액 1억원 이상 / ※ 단, 전년도 매출액 1억원 미만이더라도 2년 간 평균액이 1억원 이상이면 허용 /  고용주가 아래의 경우에 해당하지 않을 것 / ① 아래 법률의 위반으로 금고 이상의 형 선고·집행유예 선고 또는 500만원 이상의 벌금형 선고나 범칙금 처분을 받은 자 / - 형의 집행이 종료되거나 집행을 받지 아니하기로 한 날, 집행유예를 선고받고 그 판결이 확정된 날 또는 벌금이나 범칙금을 납부",17,latest,explicit pilot period,2026-08-15T03:40:11+00:00,2026-08-15,reviewed,0.99
0a5e5e7d-9c69-5973-8647-ad67314f17fe,78dca2d7-f771-553a-b788-46c9ff56d633,00039d5b-eac5-5456-8e2a-34f15b545d95,small_business_exception,매출액,binary,>=,100000000.0,,KRW/year,전년도 1억원 이상 또는 최근 2년 평균 1억원 이상,,전년도 미달 시 최근 2년 평균으로 대체 가능,present,104,2026-05-18,2027-12-31,r17_announcement_2026_df1fdde9,0,40,7,"업회사법인으로, ‘농업회사법인(영농조합법인) 설립신고확인증(시·군·구청장 발급)’으로 확인 / ③ (업종) 소상공인은 제조업(10~34), 도·소매업(45~47), 음식점업(561)*에 한정, 농업법인은 업종에 관계없이 허용 / * 한국표준산업분류에 따른 대분류 기준이며, 음식점업은 소분류 기준으로 ‘주점 및 비알코올 음료점업(562)’를 제외한 ‘음식점업(561)’만 허용 / ④ (업력) 사업 운영기간 3년 이상(사업개시일로부터 3년 이상) / ⑤ (매출액) 전년도 매출액 1억원 이상 / ※ 단, 전년도 매출액 1억원 미만이더라도 2년 간 평균액이 1억원 이상이면 허용 /  고용주가 아래의 경우에 해당하지 않을 것 / ① 아래 법률의 위반으로 금고 이상의 형 선고·집행유예 선고 또는 500만원 이상의 벌금형 선고나 범칙금 처분을 받은 자 / - 형의 집행이 종료되거나 집행을 받지 아니하기로 한 날, 집행유예를 선고받고 그 판결이 확정된 날 또는 벌금이나 범칙금을 납부한 날로부터 3년이 경과하지 아니한 자 / ② 아래 법률의 위반으로 500",17,latest,explicit pilot period,2026-08-15T03:40:11+00:00,2026-08-15,reviewed,0.99
a9fc3655-b2a8-5814-b26a-91a30b812b47,78dca2d7-f771-553a-b788-46c9ff56d633,c8ee0ba2-23cf-5d30-8125-a72e57fa041a,employer_disqualification,중대 법 위반 고용주,binary,NOT_EXISTS,3.0,,year,관련 법 위반 중형 또는 500만원 이상 제재 후 3년 미경과,,,present,110,,,r17_announcement_2026_df1fdde9,0,40,7,"한국표준산업분류에 따른 대분류 기준이며, 음식점업은 소분류 기준으로 ‘주점 및 비알코올 음료점업(562)’를 제외한 ‘음식점업(561)’만 허용 / ④ (업력) 사업 운영기간 3년 이상(사업개시일로부터 3년 이상) / ⑤ (매출액) 전년도 매출액 1억원 이상 / ※ 단, 전년도 매출액 1억원 미만이더라도 2년 간 평균액이 1억원 이상이면 허용 /  고용주가 아래의 경우에 해당하지 않을 것 / ① 아래 법률의 위반으로 금고 이상의 형 선고·집행유예 선고 또는 500만원 이상의 벌금형 선고나 범칙금 처분을 받은 자 / - 형의 집행이 종료되거나 집행을 받지 아니하기로 한 날, 집행유예를 선고받고 그 판결이 확정된 날 또는 벌금이나 범칙금을 납부한 날로부터 3년이 경과하지 아니한 자 / ② 아래 법률의 위반으로 500만원 미만의 벌금이나 범칙금 처분을 받고 벌금이나 범칙금을 납부한 날로부터 1년이 경과하지 아니한 자 / ③ 「성매매알선 등 행위의 처벌에 관한 법률」, 「사행행위 등 규제 및 처벌특례법」 및 「마약류 관리에 관한 법률」등을 위반하여 금고 이상의",17,latest,not_explicit_in_source,2026-08-15T03:40:11+00:00,2026-08-15,reviewed,0.99
45252100-3814-5941-bc5f-c3be9604a844,78dca2d7-f771-553a-b788-46c9ff56d633,c8ee0ba2-23cf-5d30-8125-a72e57fa041a,employer_disqualification,경미 법 위반 고용주,binary,NOT_EXISTS,1.0,,year,관련 법 위반 500만원 미만 제재 후 1년 미경과,,,present,111,,,r17_announcement_2026_df1fdde9,0,40,7,"이상 / ※ 단, 전년도 매출액 1억원 미만이더라도 2년 간 평균액이 1억원 이상이면 허용 /  고용주가 아래의 경우에 해당하지 않을 것 / ① 아래 법률의 위반으로 금고 이상의 형 선고·집행유예 선고 또는 500만원 이상의 벌금형 선고나 범칙금 처분을 받은 자 / - 형의 집행이 종료되거나 집행을 받지 아니하기로 한 날, 집행유예를 선고받고 그 판결이 확정된 날 또는 벌금이나 범칙금을 납부한 날로부터 3년이 경과하지 아니한 자 / ② 아래 법률의 위반으로 500만원 미만의 벌금이나 범칙금 처분을 받고 벌금이나 범칙금을 납부한 날로부터 1년이 경과하지 아니한 자 / ③ 「성매매알선 등 행위의 처벌에 관한 법률」, 「사행행위 등 규제 및 처벌특례법」 및 「마약류 관리에 관한 법률」등을 위반하여 금고 이상의 형의 선고 또는 집행유예 선고를 받고 형의 집행이 종료되거나 집행을 받지 아니하기로 한 날 또는 집행유예를 선고받고 그 판결이 확정된 날로부터 3년이 경과하지 아니한 자 / ④ 「성폭력범죄의 처벌 등에 관한 특례법」 또는 「성폭력방지 및 피해자보호",17,latest,not_explicit_in_source,2026-08-15T03:40:11+00:00,2026-08-15,reviewed,0.99
