document_requirement_id,visa_id,submission_stage,submitted_by,document_category,alternative_group,document_name,required_status,condition_note,display_order,valid_from,valid_to,source_document_id,source_section,source_block_index,source_table_index,source_text,source_round,fill_strategy,date_basis,extracted_at,last_verified_at,extraction_status,confidence
0fe0d7b8-7acf-540e-9840-06d84480320a,78dca2d7-f771-553a-b788-46c9ff56d633,city_county,고용기업,employer,,사업자등록증 사본,required,,23,,,r17_announcement_2026_df1fdde9,0,42,9,", 사업자등록증, 법인등기부등본 등 / - (창업) 투자금 증빙서류*, 사업자등록증, 법인등기사항전부증명서, 사업장 존재 입증 서류 (사무실 임대차 계약서, 사업장 전경‧사무공간‧간판 사진 등 자료) 등 / * 해당국 세관이나 본국 은행 (금융기관)의 외화반출허가(신고)서(해당자), 투자자금 도입 내역서 (송금확인증, 외국환 매입증명서, 세관신고서 등), 자본금 사용내역 입증서류 (물품구매 영수증, 사무실 인테리어 비용, 국내은행 계좌 입출금 내역서 등) / 고용기업 요건 확인에 필요한 서류 : 사업자등록증 사본, 납세증명서, 지방세납세증며서, 4대 보험 가입자 명부, 고용보험 가입자 명부 / 지역활력 소상공인 고용특례에 해당 할 경우, 필요 서류 : 중소기업(소상공인)확인서, 농업법인(영농조합법인) 설립신고확인증, 부가가치세 과세표준 증명 또는 면세사업자 수입금액증명 등 / 기본소양 입증서류 : 사회통합프로그램 3단계 이상 이수증 또는 사전평가 4단계 이상 배정 확인서, 한국어능력시험(TOPIK 3급 이상) 성적증명서(택 1) / * 유효기간이 별도로 정해진 서류일",17,latest,round-17 document list,2026-08-18T07:51:13+00:00,2026-08-18,reviewed,0.99
80d010e3-7937-5b72-bcd6-218c799ad3f1,78dca2d7-f771-553a-b788-46c9ff56d633,city_county,고용기업,employer,,국세 납세증명서,required,,24,,,r17_announcement_2026_df1fdde9,0,42,9,"증빙서류*, 사업자등록증, 법인등기사항전부증명서, 사업장 존재 입증 서류 (사무실 임대차 계약서, 사업장 전경‧사무공간‧간판 사진 등 자료) 등 / * 해당국 세관이나 본국 은행 (금융기관)의 외화반출허가(신고)서(해당자), 투자자금 도입 내역서 (송금확인증, 외국환 매입증명서, 세관신고서 등), 자본금 사용내역 입증서류 (물품구매 영수증, 사무실 인테리어 비용, 국내은행 계좌 입출금 내역서 등) / 고용기업 요건 확인에 필요한 서류 : 사업자등록증 사본, 납세증명서, 지방세납세증며서, 4대 보험 가입자 명부, 고용보험 가입자 명부 / 지역활력 소상공인 고용특례에 해당 할 경우, 필요 서류 : 중소기업(소상공인)확인서, 농업법인(영농조합법인) 설립신고확인증, 부가가치세 과세표준 증명 또는 면세사업자 수입금액증명 등 / 기본소양 입증서류 : 사회통합프로그램 3단계 이상 이수증 또는 사전평가 4단계 이상 배정 확인서, 한국어능력시험(TOPIK 3급 이상) 성적증명서(택 1) / * 유효기간이 별도로 정해진 서류일 경우 신청일 당시 유효기간 이",17,latest,round-17 document list,2026-08-18T07:51:13+00:00,2026-08-18,reviewed,0.99
d32e8997-0c23-5db4-ad5f-1434d53501bd,78dca2d7-f771-553a-b788-46c9ff56d633,city_county,고용기업,employer,,지방세 납세증명서,required,원문 오탈자 '증며서'를 '증명서'로 정규화,25,,,r17_announcement_2026_df1fdde9,0,42,9,"사업자등록증, 법인등기사항전부증명서, 사업장 존재 입증 서류 (사무실 임대차 계약서, 사업장 전경‧사무공간‧간판 사진 등 자료) 등 / * 해당국 세관이나 본국 은행 (금융기관)의 외화반출허가(신고)서(해당자), 투자자금 도입 내역서 (송금확인증, 외국환 매입증명서, 세관신고서 등), 자본금 사용내역 입증서류 (물품구매 영수증, 사무실 인테리어 비용, 국내은행 계좌 입출금 내역서 등) / 고용기업 요건 확인에 필요한 서류 : 사업자등록증 사본, 납세증명서, 지방세납세증며서, 4대 보험 가입자 명부, 고용보험 가입자 명부 / 지역활력 소상공인 고용특례에 해당 할 경우, 필요 서류 : 중소기업(소상공인)확인서, 농업법인(영농조합법인) 설립신고확인증, 부가가치세 과세표준 증명 또는 면세사업자 수입금액증명 등 / 기본소양 입증서류 : 사회통합프로그램 3단계 이상 이수증 또는 사전평가 4단계 이상 배정 확인서, 한국어능력시험(TOPIK 3급 이상) 성적증명서(택 1) / * 유효기간이 별도로 정해진 서류일 경우 신청일 당시 유효기간 이",17,latest,round-17 document list,2026-08-18T07:51:13+00:00,2026-08-18,reviewed,0.99
bf9fe3cb-c681-5902-8060-2b677fa34bd0,78dca2d7-f771-553a-b788-46c9ff56d633,city_county,고용기업,employer,,4대 보험 가입자 명부,required,,26,,,r17_announcement_2026_df1fdde9,0,42,9,"인등기사항전부증명서, 사업장 존재 입증 서류 (사무실 임대차 계약서, 사업장 전경‧사무공간‧간판 사진 등 자료) 등 / * 해당국 세관이나 본국 은행 (금융기관)의 외화반출허가(신고)서(해당자), 투자자금 도입 내역서 (송금확인증, 외국환 매입증명서, 세관신고서 등), 자본금 사용내역 입증서류 (물품구매 영수증, 사무실 인테리어 비용, 국내은행 계좌 입출금 내역서 등) / 고용기업 요건 확인에 필요한 서류 : 사업자등록증 사본, 납세증명서, 지방세납세증며서, 4대 보험 가입자 명부, 고용보험 가입자 명부 / 지역활력 소상공인 고용특례에 해당 할 경우, 필요 서류 : 중소기업(소상공인)확인서, 농업법인(영농조합법인) 설립신고확인증, 부가가치세 과세표준 증명 또는 면세사업자 수입금액증명 등 / 기본소양 입증서류 : 사회통합프로그램 3단계 이상 이수증 또는 사전평가 4단계 이상 배정 확인서, 한국어능력시험(TOPIK 3급 이상) 성적증명서(택 1) / * 유효기간이 별도로 정해진 서류일 경우 신청일 당시 유효기간 이내여야 함 / 확약서 /",17,latest,round-17 document list,2026-08-18T07:51:13+00:00,2026-08-18,reviewed,0.99
c4ab8a1f-46b5-530c-84ba-6ae3a1a616d9,78dca2d7-f771-553a-b788-46c9ff56d633,city_county,고용기업,employer,,고용보험 가입자 명부,required,,27,,,r17_announcement_2026_df1fdde9,0,42,9,"장 존재 입증 서류 (사무실 임대차 계약서, 사업장 전경‧사무공간‧간판 사진 등 자료) 등 / * 해당국 세관이나 본국 은행 (금융기관)의 외화반출허가(신고)서(해당자), 투자자금 도입 내역서 (송금확인증, 외국환 매입증명서, 세관신고서 등), 자본금 사용내역 입증서류 (물품구매 영수증, 사무실 인테리어 비용, 국내은행 계좌 입출금 내역서 등) / 고용기업 요건 확인에 필요한 서류 : 사업자등록증 사본, 납세증명서, 지방세납세증며서, 4대 보험 가입자 명부, 고용보험 가입자 명부 / 지역활력 소상공인 고용특례에 해당 할 경우, 필요 서류 : 중소기업(소상공인)확인서, 농업법인(영농조합법인) 설립신고확인증, 부가가치세 과세표준 증명 또는 면세사업자 수입금액증명 등 / 기본소양 입증서류 : 사회통합프로그램 3단계 이상 이수증 또는 사전평가 4단계 이상 배정 확인서, 한국어능력시험(TOPIK 3급 이상) 성적증명서(택 1) / * 유효기간이 별도로 정해진 서류일 경우 신청일 당시 유효기간 이내여야 함 / 확약서 / <법무부 제출 서류>",17,latest,round-17 document list,2026-08-18T07:51:13+00:00,2026-08-18,reviewed,0.99
a8c58178-2877-5fed-a0ad-9714dd0783d3,78dca2d7-f771-553a-b788-46c9ff56d633,city_county,특례 신청 고용기업,small_business_exception,exception_entity_type,중소기업(소상공인) 확인서,alternative,소상공인인 경우,28,2026-05-18,2027-12-31,r17_announcement_2026_df1fdde9,0,40,7,"1. 대상 : / ※ 유의사항 : 아래 대상은 다음 기준에 따라 F-2-R 자격변경 허용 / - (숙련기능인력, E-7-4) 숙련기능인력(E-7-4)으로 자격변경 후 2년 이상 경과하고 다음의 어느 하나에 해당되는 사람 / · 현 근무처에서 계속 근무할 예정인 사람 / · 현 근무처 고용계약이 종료되었거나* 3개월 이내 종료 예정인 사람 / * 숙련기능인력(E-7-4)으로 2년 이상 체류하고 구직(D-10) 자격으로 변경한 사람도 포함 / - (지역특화형 숙련기능인력, E-7-4R) 지역특화형 숙련기능인력(E-7-4R)으로 자격변경 후 3년 이상 경과하고 인구감소지역에 거주하는 사람 / 2. 자격 요건 ※ (기본요건) 충족지자체 개별요건 참고) / 가. 학력/소득 (두 요건 중 하나만 구비 하면 족함) / 1) 학력 /  국내 전문학사 이상의 학위 취득자 또는 전문대학 이상 졸업예정자 / - (국내 전문학사 이상 학위 취득자) ｢외국인 유학생 사증발급 및 체류관리 지침｣에 따른 유학(D-2) 체류자격의 대상 교육기관",17,latest,explicit pilot period,2026-08-18T07:51:13+00:00,2026-08-18,reviewed,0.99
5e1a015b-2159-584a-b70b-cb911fb7c148,78dca2d7-f771-553a-b788-46c9ff56d633,city_county,특례 신청 고용기업,small_business_exception,exception_entity_type,농업법인 설립신고확인증,alternative,농업법인인 경우,29,2026-05-18,2027-12-31,r17_announcement_2026_df1fdde9,0,42,9,"나 본국 은행 (금융기관)의 외화반출허가(신고)서(해당자), 투자자금 도입 내역서 (송금확인증, 외국환 매입증명서, 세관신고서 등), 자본금 사용내역 입증서류 (물품구매 영수증, 사무실 인테리어 비용, 국내은행 계좌 입출금 내역서 등) / 고용기업 요건 확인에 필요한 서류 : 사업자등록증 사본, 납세증명서, 지방세납세증며서, 4대 보험 가입자 명부, 고용보험 가입자 명부 / 지역활력 소상공인 고용특례에 해당 할 경우, 필요 서류 : 중소기업(소상공인)확인서, 농업법인(영농조합법인) 설립신고확인증, 부가가치세 과세표준 증명 또는 면세사업자 수입금액증명 등 / 기본소양 입증서류 : 사회통합프로그램 3단계 이상 이수증 또는 사전평가 4단계 이상 배정 확인서, 한국어능력시험(TOPIK 3급 이상) 성적증명서(택 1) / * 유효기간이 별도로 정해진 서류일 경우 신청일 당시 유효기간 이내여야 함 / 확약서 / <법무부 제출 서류> ※ 추천서 발급 이후 체류자격 변경 신청 시 제출 / □ 지역우수인재 / 법무부 통합신청서, 여권, 사진 및 외국인 등록증, ②",17,latest,explicit pilot period,2026-08-18T07:51:13+00:00,2026-08-18,reviewed,0.99
c7cfdda0-831e-53b2-a6ac-4058bf35f2a2,78dca2d7-f771-553a-b788-46c9ff56d633,city_county,특례 신청 고용기업,sales,sales_proof,부가가치세 과세표준 증명,alternative,,30,2026-05-18,2027-12-31,r17_announcement_2026_df1fdde9,0,42,9,"(신고)서(해당자), 투자자금 도입 내역서 (송금확인증, 외국환 매입증명서, 세관신고서 등), 자본금 사용내역 입증서류 (물품구매 영수증, 사무실 인테리어 비용, 국내은행 계좌 입출금 내역서 등) / 고용기업 요건 확인에 필요한 서류 : 사업자등록증 사본, 납세증명서, 지방세납세증며서, 4대 보험 가입자 명부, 고용보험 가입자 명부 / 지역활력 소상공인 고용특례에 해당 할 경우, 필요 서류 : 중소기업(소상공인)확인서, 농업법인(영농조합법인) 설립신고확인증, 부가가치세 과세표준 증명 또는 면세사업자 수입금액증명 등 / 기본소양 입증서류 : 사회통합프로그램 3단계 이상 이수증 또는 사전평가 4단계 이상 배정 확인서, 한국어능력시험(TOPIK 3급 이상) 성적증명서(택 1) / * 유효기간이 별도로 정해진 서류일 경우 신청일 당시 유효기간 이내여야 함 / 확약서 / <법무부 제출 서류> ※ 추천서 발급 이후 체류자격 변경 신청 시 제출 / □ 지역우수인재 / 법무부 통합신청서, 여권, 사진 및 외국인 등록증, ② 시군 제출 서류 일체*(지자",17,latest,explicit pilot period,2026-08-18T07:51:13+00:00,2026-08-18,reviewed,0.99
9e4c60f1-17f3-52cc-b41e-681a1b0991b7,78dca2d7-f771-553a-b788-46c9ff56d633,city_county,특례 신청 고용기업,sales,sales_proof,면세사업자 수입금액증명,alternative,,31,2026-05-18,2027-12-31,r17_announcement_2026_df1fdde9,0,42,9,"도입 내역서 (송금확인증, 외국환 매입증명서, 세관신고서 등), 자본금 사용내역 입증서류 (물품구매 영수증, 사무실 인테리어 비용, 국내은행 계좌 입출금 내역서 등) / 고용기업 요건 확인에 필요한 서류 : 사업자등록증 사본, 납세증명서, 지방세납세증며서, 4대 보험 가입자 명부, 고용보험 가입자 명부 / 지역활력 소상공인 고용특례에 해당 할 경우, 필요 서류 : 중소기업(소상공인)확인서, 농업법인(영농조합법인) 설립신고확인증, 부가가치세 과세표준 증명 또는 면세사업자 수입금액증명 등 / 기본소양 입증서류 : 사회통합프로그램 3단계 이상 이수증 또는 사전평가 4단계 이상 배정 확인서, 한국어능력시험(TOPIK 3급 이상) 성적증명서(택 1) / * 유효기간이 별도로 정해진 서류일 경우 신청일 당시 유효기간 이내여야 함 / 확약서 / <법무부 제출 서류> ※ 추천서 발급 이후 체류자격 변경 신청 시 제출 / □ 지역우수인재 / 법무부 통합신청서, 여권, 사진 및 외국인 등록증, ② 시군 제출 서류 일체*(지자체와 출입국·외국인관서에 동일",17,latest,explicit pilot period,2026-08-18T07:51:13+00:00,2026-08-18,reviewed,0.99
3fc4927a-dfa3-5913-8a82-518d22ebbaf5,78dca2d7-f771-553a-b788-46c9ff56d633,city_county,외국인 신청자,language,language_proof,사회통합프로그램 3단계 이상 이수증,alternative,,32,2026-08-03,,r17_announcement_2026_df1fdde9,0,42,9,"고서 등), 자본금 사용내역 입증서류 (물품구매 영수증, 사무실 인테리어 비용, 국내은행 계좌 입출금 내역서 등) / 고용기업 요건 확인에 필요한 서류 : 사업자등록증 사본, 납세증명서, 지방세납세증며서, 4대 보험 가입자 명부, 고용보험 가입자 명부 / 지역활력 소상공인 고용특례에 해당 할 경우, 필요 서류 : 중소기업(소상공인)확인서, 농업법인(영농조합법인) 설립신고확인증, 부가가치세 과세표준 증명 또는 면세사업자 수입금액증명 등 / 기본소양 입증서류 : 사회통합프로그램 3단계 이상 이수증 또는 사전평가 4단계 이상 배정 확인서, 한국어능력시험(TOPIK 3급 이상) 성적증명서(택 1) / * 유효기간이 별도로 정해진 서류일 경우 신청일 당시 유효기간 이내여야 함 / 확약서 / <법무부 제출 서류> ※ 추천서 발급 이후 체류자격 변경 신청 시 제출 / □ 지역우수인재 / 법무부 통합신청서, 여권, 사진 및 외국인 등록증, ② 시군 제출 서류 일체*(지자체와 출입국·외국인관서에 동일 서류 제출), ③ 지자체 추천서, ④ 해외범죄경력증명서**, ⑤",17,latest,explicit amendment effective date,2026-08-18T07:51:13+00:00,2026-08-18,reviewed,0.99
668ec551-742d-5f74-95ce-d7b50dd532a6,78dca2d7-f771-553a-b788-46c9ff56d633,city_county,외국인 신청자,language,language_proof,사회통합프로그램 사전평가 4단계 이상 배정 확인서,alternative,,33,2026-08-03,,r17_announcement_2026_df1fdde9,0,42,9,"품구매 영수증, 사무실 인테리어 비용, 국내은행 계좌 입출금 내역서 등) / 고용기업 요건 확인에 필요한 서류 : 사업자등록증 사본, 납세증명서, 지방세납세증며서, 4대 보험 가입자 명부, 고용보험 가입자 명부 / 지역활력 소상공인 고용특례에 해당 할 경우, 필요 서류 : 중소기업(소상공인)확인서, 농업법인(영농조합법인) 설립신고확인증, 부가가치세 과세표준 증명 또는 면세사업자 수입금액증명 등 / 기본소양 입증서류 : 사회통합프로그램 3단계 이상 이수증 또는 사전평가 4단계 이상 배정 확인서, 한국어능력시험(TOPIK 3급 이상) 성적증명서(택 1) / * 유효기간이 별도로 정해진 서류일 경우 신청일 당시 유효기간 이내여야 함 / 확약서 / <법무부 제출 서류> ※ 추천서 발급 이후 체류자격 변경 신청 시 제출 / □ 지역우수인재 / 법무부 통합신청서, 여권, 사진 및 외국인 등록증, ② 시군 제출 서류 일체*(지자체와 출입국·외국인관서에 동일 서류 제출), ③ 지자체 추천서, ④ 해외범죄경력증명서**, ⑤ 가족관계입증서류***, ⑥ 수령증 /",17,latest,explicit amendment effective date,2026-08-18T07:51:13+00:00,2026-08-18,reviewed,0.99
c72eb500-fc10-5ab1-bca4-77d94ffec58c,78dca2d7-f771-553a-b788-46c9ff56d633,city_county,외국인 신청자,language,language_proof,TOPIK 3급 이상 성적증명서,alternative,신청일에 유효기간 이내,34,2026-08-03,,r17_announcement_2026_df1fdde9,0,42,9,", 국내은행 계좌 입출금 내역서 등) / 고용기업 요건 확인에 필요한 서류 : 사업자등록증 사본, 납세증명서, 지방세납세증며서, 4대 보험 가입자 명부, 고용보험 가입자 명부 / 지역활력 소상공인 고용특례에 해당 할 경우, 필요 서류 : 중소기업(소상공인)확인서, 농업법인(영농조합법인) 설립신고확인증, 부가가치세 과세표준 증명 또는 면세사업자 수입금액증명 등 / 기본소양 입증서류 : 사회통합프로그램 3단계 이상 이수증 또는 사전평가 4단계 이상 배정 확인서, 한국어능력시험(TOPIK 3급 이상) 성적증명서(택 1) / * 유효기간이 별도로 정해진 서류일 경우 신청일 당시 유효기간 이내여야 함 / 확약서 / <법무부 제출 서류> ※ 추천서 발급 이후 체류자격 변경 신청 시 제출 / □ 지역우수인재 / 법무부 통합신청서, 여권, 사진 및 외국인 등록증, ② 시군 제출 서류 일체*(지자체와 출입국·외국인관서에 동일 서류 제출), ③ 지자체 추천서, ④ 해외범죄경력증명서**, ⑤ 가족관계입증서류***, ⑥ 수령증 / * 주1) 시군에서 외국인이 기존에 제출했던 자료",17,latest,explicit amendment effective date,2026-08-18T07:51:13+00:00,2026-08-18,reviewed,0.99
5071d2d4-25ff-51b1-95d8-0b0b834819f1,78dca2d7-f771-553a-b788-46c9ff56d633,city_county,외국인 신청자,pledge,,확약서,required,,35,,,r17_announcement_2026_df1fdde9,0,42,9,"가입자 명부, 고용보험 가입자 명부 / 지역활력 소상공인 고용특례에 해당 할 경우, 필요 서류 : 중소기업(소상공인)확인서, 농업법인(영농조합법인) 설립신고확인증, 부가가치세 과세표준 증명 또는 면세사업자 수입금액증명 등 / 기본소양 입증서류 : 사회통합프로그램 3단계 이상 이수증 또는 사전평가 4단계 이상 배정 확인서, 한국어능력시험(TOPIK 3급 이상) 성적증명서(택 1) / * 유효기간이 별도로 정해진 서류일 경우 신청일 당시 유효기간 이내여야 함 / 확약서 / <법무부 제출 서류> ※ 추천서 발급 이후 체류자격 변경 신청 시 제출 / □ 지역우수인재 / 법무부 통합신청서, 여권, 사진 및 외국인 등록증, ② 시군 제출 서류 일체*(지자체와 출입국·외국인관서에 동일 서류 제출), ③ 지자체 추천서, ④ 해외범죄경력증명서**, ⑤ 가족관계입증서류***, ⑥ 수령증 / * 주1) 시군에서 외국인이 기존에 제출했던 자료 서류 원본 반환(사본 보유) / ** 주2) 해외범죄경력증명서는 외국인 국적 국가에서 발급하는 공적",17,latest,round-17 document list,2026-08-18T07:51:13+00:00,2026-08-18,reviewed,0.99
13690217-a661-5c52-b950-94378ecd86e8,78dca2d7-f771-553a-b788-46c9ff56d633,immigration_office,외국인 신청자,application,,법무부 통합신청서,required,,40,,,r17_announcement_2026_df1fdde9,0,42,9,"(소상공인)확인서, 농업법인(영농조합법인) 설립신고확인증, 부가가치세 과세표준 증명 또는 면세사업자 수입금액증명 등 / 기본소양 입증서류 : 사회통합프로그램 3단계 이상 이수증 또는 사전평가 4단계 이상 배정 확인서, 한국어능력시험(TOPIK 3급 이상) 성적증명서(택 1) / * 유효기간이 별도로 정해진 서류일 경우 신청일 당시 유효기간 이내여야 함 / 확약서 / <법무부 제출 서류> ※ 추천서 발급 이후 체류자격 변경 신청 시 제출 / □ 지역우수인재 / 법무부 통합신청서, 여권, 사진 및 외국인 등록증, ② 시군 제출 서류 일체*(지자체와 출입국·외국인관서에 동일 서류 제출), ③ 지자체 추천서, ④ 해외범죄경력증명서**, ⑤ 가족관계입증서류***, ⑥ 수령증 / * 주1) 시군에서 외국인이 기존에 제출했던 자료 서류 원본 반환(사본 보유) / ** 주2) 해외범죄경력증명서는 외국인 국적 국가에서 발급하는 공적 문서로, 발급에 장시간이 소요되므로 사전 준비 추천 / *** 주3) 외국인 본인의 가족 구성원이 나타나 있는 자료(",17,latest,round-17 document list,2026-08-18T07:51:13+00:00,2026-08-18,reviewed,0.99
2c580977-3910-5d4d-9e9e-9e3b7a960ee9,78dca2d7-f771-553a-b788-46c9ff56d633,immigration_office,외국인 신청자,identity,,여권,required,,41,,,r17_announcement_2026_df1fdde9,0,42,9,"(소상공인)확인서, 농업법인(영농조합법인) 설립신고확인증, 부가가치세 과세표준 증명 또는 면세사업자 수입금액증명 등 / 기본소양 입증서류 : 사회통합프로그램 3단계 이상 이수증 또는 사전평가 4단계 이상 배정 확인서, 한국어능력시험(TOPIK 3급 이상) 성적증명서(택 1) / * 유효기간이 별도로 정해진 서류일 경우 신청일 당시 유효기간 이내여야 함 / 확약서 / <법무부 제출 서류> ※ 추천서 발급 이후 체류자격 변경 신청 시 제출 / □ 지역우수인재 / 법무부 통합신청서, 여권, 사진 및 외국인 등록증, ② 시군 제출 서류 일체*(지자체와 출입국·외국인관서에 동일 서류 제출), ③ 지자체 추천서, ④ 해외범죄경력증명서**, ⑤ 가족관계입증서류***, ⑥ 수령증 / * 주1) 시군에서 외국인이 기존에 제출했던 자료 서류 원본 반환(사본 보유) / ** 주2) 해외범죄경력증명서는 외국인 국적 국가에서 발급하는 공적 문서로, 발급에 장시간이 소요되므로 사전 준비 추천 / *** 주3) 외국인 본인의 가족 구성원이 나타나 있는 자료(국가별 상이)",17,latest,round-17 document list,2026-08-18T07:51:13+00:00,2026-08-18,reviewed,0.99
a3c9a5e1-71f6-5c9a-b38e-a1a15465eb55,78dca2d7-f771-553a-b788-46c9ff56d633,immigration_office,외국인 신청자,identity,,사진,required,,42,,,r17_announcement_2026_df1fdde9,0,42,9,"농업법인(영농조합법인) 설립신고확인증, 부가가치세 과세표준 증명 또는 면세사업자 수입금액증명 등 / 기본소양 입증서류 : 사회통합프로그램 3단계 이상 이수증 또는 사전평가 4단계 이상 배정 확인서, 한국어능력시험(TOPIK 3급 이상) 성적증명서(택 1) / * 유효기간이 별도로 정해진 서류일 경우 신청일 당시 유효기간 이내여야 함 / 확약서 / <법무부 제출 서류> ※ 추천서 발급 이후 체류자격 변경 신청 시 제출 / □ 지역우수인재 / 법무부 통합신청서, 여권, 사진 및 외국인 등록증, ② 시군 제출 서류 일체*(지자체와 출입국·외국인관서에 동일 서류 제출), ③ 지자체 추천서, ④ 해외범죄경력증명서**, ⑤ 가족관계입증서류***, ⑥ 수령증 / * 주1) 시군에서 외국인이 기존에 제출했던 자료 서류 원본 반환(사본 보유) / ** 주2) 해외범죄경력증명서는 외국인 국적 국가에서 발급하는 공적 문서로, 발급에 장시간이 소요되므로 사전 준비 추천 / *** 주3) 외국인 본인의 가족 구성원이 나타나 있는 자료(국가별 상이)",17,latest,round-17 document list,2026-08-18T07:51:13+00:00,2026-08-18,reviewed,0.99
2bd2f562-9f13-501c-b4e6-941830cabe64,78dca2d7-f771-553a-b788-46c9ff56d633,immigration_office,외국인 신청자,identity,,외국인등록증,required,,43,,,r17_announcement_2026_df1fdde9,0,42,9,"법인) 설립신고확인증, 부가가치세 과세표준 증명 또는 면세사업자 수입금액증명 등 / 기본소양 입증서류 : 사회통합프로그램 3단계 이상 이수증 또는 사전평가 4단계 이상 배정 확인서, 한국어능력시험(TOPIK 3급 이상) 성적증명서(택 1) / * 유효기간이 별도로 정해진 서류일 경우 신청일 당시 유효기간 이내여야 함 / 확약서 / <법무부 제출 서류> ※ 추천서 발급 이후 체류자격 변경 신청 시 제출 / □ 지역우수인재 / 법무부 통합신청서, 여권, 사진 및 외국인 등록증, ② 시군 제출 서류 일체*(지자체와 출입국·외국인관서에 동일 서류 제출), ③ 지자체 추천서, ④ 해외범죄경력증명서**, ⑤ 가족관계입증서류***, ⑥ 수령증 / * 주1) 시군에서 외국인이 기존에 제출했던 자료 서류 원본 반환(사본 보유) / ** 주2) 해외범죄경력증명서는 외국인 국적 국가에서 발급하는 공적 문서로, 발급에 장시간이 소요되므로 사전 준비 추천 / *** 주3) 외국인 본인의 가족 구성원이 나타나 있는 자료(국가별 상이)",17,latest,round-17 document list,2026-08-18T07:51:13+00:00,2026-08-18,reviewed,0.99
e8d9e3f9-fdbe-5733-a035-3abd4c605ae4,78dca2d7-f771-553a-b788-46c9ff56d633,immigration_office,외국인 신청자,dossier,,시·군 제출서류 일체,required,지자체와 출입국·외국인관서에 동일 서류 제출,44,,,r17_announcement_2026_df1fdde9,0,42,9,", 부가가치세 과세표준 증명 또는 면세사업자 수입금액증명 등 / 기본소양 입증서류 : 사회통합프로그램 3단계 이상 이수증 또는 사전평가 4단계 이상 배정 확인서, 한국어능력시험(TOPIK 3급 이상) 성적증명서(택 1) / * 유효기간이 별도로 정해진 서류일 경우 신청일 당시 유효기간 이내여야 함 / 확약서 / <법무부 제출 서류> ※ 추천서 발급 이후 체류자격 변경 신청 시 제출 / □ 지역우수인재 / 법무부 통합신청서, 여권, 사진 및 외국인 등록증, ② 시군 제출 서류 일체*(지자체와 출입국·외국인관서에 동일 서류 제출), ③ 지자체 추천서, ④ 해외범죄경력증명서**, ⑤ 가족관계입증서류***, ⑥ 수령증 / * 주1) 시군에서 외국인이 기존에 제출했던 자료 서류 원본 반환(사본 보유) / ** 주2) 해외범죄경력증명서는 외국인 국적 국가에서 발급하는 공적 문서로, 발급에 장시간이 소요되므로 사전 준비 추천 / *** 주3) 외국인 본인의 가족 구성원이 나타나 있는 자료(국가별 상이)",17,latest,round-17 document list,2026-08-18T07:51:13+00:00,2026-08-18,reviewed,0.99
d3619df1-8902-591a-a39d-a39b286f5cda,78dca2d7-f771-553a-b788-46c9ff56d633,immigration_office,외국인 신청자,recommendation,,지자체 추천서,required,,45,,,r17_announcement_2026_df1fdde9,0,42,9,"증서류 : 사회통합프로그램 3단계 이상 이수증 또는 사전평가 4단계 이상 배정 확인서, 한국어능력시험(TOPIK 3급 이상) 성적증명서(택 1) / * 유효기간이 별도로 정해진 서류일 경우 신청일 당시 유효기간 이내여야 함 / 확약서 / <법무부 제출 서류> ※ 추천서 발급 이후 체류자격 변경 신청 시 제출 / □ 지역우수인재 / 법무부 통합신청서, 여권, 사진 및 외국인 등록증, ② 시군 제출 서류 일체*(지자체와 출입국·외국인관서에 동일 서류 제출), ③ 지자체 추천서, ④ 해외범죄경력증명서**, ⑤ 가족관계입증서류***, ⑥ 수령증 / * 주1) 시군에서 외국인이 기존에 제출했던 자료 서류 원본 반환(사본 보유) / ** 주2) 해외범죄경력증명서는 외국인 국적 국가에서 발급하는 공적 문서로, 발급에 장시간이 소요되므로 사전 준비 추천 / *** 주3) 외국인 본인의 가족 구성원이 나타나 있는 자료(국가별 상이)",17,latest,round-17 document list,2026-08-18T07:51:13+00:00,2026-08-18,reviewed,0.99
04401245-45ac-50f8-8f6e-0252d3416e40,78dca2d7-f771-553a-b788-46c9ff56d633,immigration_office,외국인 신청자,conduct,,해외범죄경력증명서,required,국적국 발급 공적 문서; 사전 준비 권장,46,,,r17_announcement_2026_df1fdde9,0,42,9,"로그램 3단계 이상 이수증 또는 사전평가 4단계 이상 배정 확인서, 한국어능력시험(TOPIK 3급 이상) 성적증명서(택 1) / * 유효기간이 별도로 정해진 서류일 경우 신청일 당시 유효기간 이내여야 함 / 확약서 / <법무부 제출 서류> ※ 추천서 발급 이후 체류자격 변경 신청 시 제출 / □ 지역우수인재 / 법무부 통합신청서, 여권, 사진 및 외국인 등록증, ② 시군 제출 서류 일체*(지자체와 출입국·외국인관서에 동일 서류 제출), ③ 지자체 추천서, ④ 해외범죄경력증명서**, ⑤ 가족관계입증서류***, ⑥ 수령증 / * 주1) 시군에서 외국인이 기존에 제출했던 자료 서류 원본 반환(사본 보유) / ** 주2) 해외범죄경력증명서는 외국인 국적 국가에서 발급하는 공적 문서로, 발급에 장시간이 소요되므로 사전 준비 추천 / *** 주3) 외국인 본인의 가족 구성원이 나타나 있는 자료(국가별 상이)",17,latest,round-17 document list,2026-08-18T07:51:13+00:00,2026-08-18,reviewed,0.99
